measurement_id,formula_string,formula_class,C,H,O,N,S
7945,C33 H48 O14,CHO,33,48,14,0,0
7945,C10 H18 N2 O10 S1,CHNOS,10,18,10,2,1
7945,C29 H24 O8 S1,CHOS,29,24,8,0,1
7945,C27 H26 O6 S1,CHOS,27,26,6,0,1
7945,C23 H15 N1 O10,CHNO,23,15,10,1,0
7945,C26 H44 O9,CHO,26,44,9,0,0
7945,C29 H24 O10,CHO,29,24,10,0,0
7945,C21 H20 O2 S1,CHOS,21,20,2,0,1
7945,C28 H46 O10,CHO,28,46,10,0,0
7945,C26 H22 O8 S1,CHOS,26,22,8,0,1
7945,C11 H18 O7 S1,CHOS,11,18,7,0,1
7945,C35 H42 O15,CHO,35,42,15,0,0
7945,C35 H44 O14,CHO,35,44,14,0,0
7945,C13 H16 O7 S1,CHOS,13,16,7,0,1
7945,C14 H20 O9 S1,CHOS,14,20,9,0,1
7945,C36 H52 O13,CHO,36,52,13,0,0
7945,C15 H22 O9 S1,CHOS,15,22,9,0,1
7945,C32 H32 O12,CHO,32,32,12,0,0
7945,C20 H18 O3 S1,CHOS,20,18,3,0,1
7945,C21 H40 O6,CHO,21,40,6,0,0
7945,C26 H24 O5 S1,CHOS,26,24,5,0,1
7945,C12 H26 O3 S1,CHOS,12,26,3,0,1
7945,C33 H28 O16,CHO,33,28,16,0,0
7945,C12 H12 O11,CHO,12,12,11,0,0
7945,C35 H38 O15,CHO,35,38,15,0,0
7945,C13 H22 O7 S1,CHOS,13,22,7,0,1
7945,C34 H40 O11,CHO,34,40,11,0,0
7945,C12 H20 O7 S1,CHOS,12,20,7,0,1
7945,C13 H26 O6 S1,CHOS,13,26,6,0,1
7945,C28 H44 N2 O16 S1,CHNOS,28,44,16,2,1
7945,C19 H27 N1 O11,CHNO,19,27,11,1,0
7945,C15 H25 N1 O7,CHNO,15,25,7,1,0
7945,C13 H8 N2 O3,CHNO,13,8,3,2,0
7945,C24 H20 O8 S1,CHOS,24,20,8,0,1
7945,C20 H29 N1 O11,CHNO,20,29,11,1,0
7945,C23 H28 N2 O10,CHNO,23,28,10,2,0
7945,C13 H20 O10,CHO,13,20,10,0,0
7945,C17 H24 N2 O9,CHNO,17,24,9,2,0
7945,C16 H30 O7,CHO,16,30,7,0,0
7945,C20 H19 N1 O12,CHNO,20,19,12,1,0
7945,C32 H50 O9,CHO,32,50,9,0,0
7945,C9 H13 N1 O3,CHNO,9,13,3,1,0
7945,C30 H48 O11,CHO,30,48,11,0,0
7945,C13 H6 O1 S1,CHOS,13,6,1,0,1
7945,C19 H11 N1 O5,CHNO,19,11,5,1,0
7945,C32 H44 O15,CHO,32,44,15,0,0
7945,C25 H29 N1 O12,CHNO,25,29,12,1,0
7945,C18 H22 O14,CHO,18,22,14,0,0
7945,C19 H22 O10 S1,CHOS,19,22,10,0,1
7945,C20 H17 N1 O5,CHNO,20,17,5,1,0
7945,C31 H22 O13,CHO,31,22,13,0,0
7945,C16 H27 N1 O6,CHNO,16,27,6,1,0
7945,C33 H40 O16,CHO,33,40,16,0,0
7945,C36 H36 O15,CHO,36,36,15,0,0
7945,C33 H38 O15,CHO,33,38,15,0,0
7945,C24 H27 N1 O8,CHNO,24,27,8,1,0
7945,C25 H35 N1 O10,CHNO,25,35,10,1,0
7945,C25 H25 N1 O9,CHNO,25,25,9,1,0
7945,C13 H8 O11,CHO,13,8,11,0,0
7945,C12 H23 N1 O5,CHNO,12,23,5,1,0
7945,C10 H6 O6 S1,CHOS,10,6,6,0,1
7945,C21 H27 N1 O12,CHNO,21,27,12,1,0
7945,C12 H20 N2 O5,CHNO,12,20,5,2,0
7945,C27 H27 N1 O12,CHNO,27,27,12,1,0
7945,C18 H29 N1 O5,CHNO,18,29,5,1,0
7945,C28 H46 O12,CHO,28,46,12,0,0
7945,C34 H50 O10,CHO,34,50,10,0,0
7945,C18 H31 N1 O7,CHNO,18,31,7,1,0
7945,C18 H35 N1 O5,CHNO,18,35,5,1,0
7945,C26 H27 N1 O12,CHNO,26,27,12,1,0
7945,C22 H24 O16,CHO,22,24,16,0,0
7945,C31 H46 O14,CHO,31,46,14,0,0
7945,C36 H50 O14,CHO,36,50,14,0,0
7945,C11 H22 O7 S1,CHOS,11,22,7,0,1
7945,C21 H13 N1 O9,CHNO,21,13,9,1,0
7945,C32 H50 O10,CHO,32,50,10,0,0
7945,C18 H36 O8 S1,CHOS,18,36,8,0,1
7945,C10 H17 N1 O5,CHNO,10,17,5,1,0
7945,C9 H18 O5,CHO,9,18,5,0,0
7945,C13 H15 N1 O2,CHNO,13,15,2,1,0
7945,C17 H34 O5,CHO,17,34,5,0,0
7945,C13 H14 O1,CHO,13,14,1,0,0
7945,C29 H42 O15,CHO,29,42,15,0,0
7945,C28 H30 O17,CHO,28,30,17,0,0
7945,C24 H35 N1 O9,CHNO,24,35,9,1,0
7945,C9 H6 O6 S1,CHOS,9,6,6,0,1
7946,C28 H46 O7,CHO,28,46,7,0,0
7946,C22 H36 O12,CHO,22,36,12,0,0
7946,C34 H50 O15,CHO,34,50,15,0,0
7946,C27 H46 O8,CHO,27,46,8,0,0
7946,C14 H14 O10 S1,CHOS,14,14,10,0,1
7946,C35 H42 O13,CHO,35,42,13,0,0
7946,C14 H26 O6 S1,CHOS,14,26,6,0,1
7946,C27 H31 N1 O10,CHNO,27,31,10,1,0
7946,C17 H28 O5 S1,CHOS,17,28,5,0,1
7946,C30 H50 O12,CHO,30,50,12,0,0
7946,C18 H28 O6 S1,CHOS,18,28,6,0,1
7946,C22 H15 N1 O9,CHNO,22,15,9,1,0
7946,C26 H29 N1 O13,CHNO,26,29,13,1,0
7946,C27 H16 O10 S1,CHOS,27,16,10,0,1
7946,C8 H6 O4 S1,CHOS,8,6,4,0,1
7946,C31 H48 O7,CHO,31,48,7,0,0
7946,C21 H26 O10 S1,CHOS,21,26,10,0,1
7946,C11 H14 O10,CHO,11,14,10,0,0
7946,C32 H30 O17,CHO,32,30,17,0,0
7946,C22 H42 O6,CHO,22,42,6,0,0
7946,C17 H16 N2 O10,CHNO,17,16,10,2,0
7946,C17 H9 N1 O9,CHNO,17,9,9,1,0
7946,C9 H18 O5 S1,CHOS,9,18,5,0,1
7946,C29 H48 O11,CHO,29,48,11,0,0
7946,C14 H26 O7 S1,CHOS,14,26,7,0,1
7946,C26 H38 O14,CHO,26,38,14,0,0
7946,C23 H30 O15,CHO,23,30,15,0,0
7946,C34 H42 O16,CHO,34,42,16,0,0
7946,C23 H30 N2 O9,CHNO,23,30,9,2,0
7946,C20 H40 O9 S1,CHOS,20,40,9,0,1
7946,C19 H29 N1 O10,CHNO,19,29,10,1,0
7946,C34 H36 O17,CHO,34,36,17,0,0
7946,C12 H21 N1 O6,CHNO,12,21,6,1,0
7946,C21 H31 N1 O10,CHNO,21,31,10,1,0
7946,C29 H28 O6 S1,CHOS,29,28,6,0,1
7946,C8 H13 N1 O4,CHNO,8,13,4,1,0
7946,C20 H38 O7,CHO,20,38,7,0,0
7946,C22 H16 O8 S1,CHOS,22,16,8,0,1
7946,C12 H18 O1,CHO,12,18,1,0,0
7946,C33 H30 O14,CHO,33,30,14,0,0
7946,C16 H24 O5 S1,CHOS,16,24,5,0,1
7946,C25 H44 O6,CHO,25,44,6,0,0
7946,C11 H20 O7 S1,CHOS,11,20,7,0,1
7946,C13 H13 N1 O2,CHNO,13,13,2,1,0
7946,C19 H23 N1 O4,CHNO,19,23,4,1,0
7946,C23 H33 N1 O11,CHNO,23,33,11,1,0
7946,C37 H48 O15,CHO,37,48,15,0,0
7946,C24 H44 O7,CHO,24,44,7,0,0
7946,C30 H30 O6 S1,CHOS,30,30,6,0,1
7946,C16 H22 N2 O9,CHNO,16,22,9,2,0
7946,C13 H16 O9 S1,CHOS,13,16,9,0,1
7946,C13 H14 O10 S1,CHOS,13,14,10,0,1
7946,C19 H25 N1 O12,CHNO,19,25,12,1,0
7946,C10 H5 N1 O4,CHNO,10,5,4,1,0
7946,C12 H9 N1 O2,CHNO,12,9,2,1,0
7946,C18 H36 O7 S1,CHOS,18,36,7,0,1
7946,C17 H26 O6 S1,CHOS,17,26,6,0,1
7946,C9 H13 N1 O6,CHNO,9,13,6,1,0
7946,C10 H18 O5 S1,CHOS,10,18,5,0,1
7946,C17 H34 O6 S1,CHOS,17,34,6,0,1
7946,C22 H20 O5 S1,CHOS,22,20,5,0,1
7946,C31 H44 O15,CHO,31,44,15,0,0
7946,C8 H14 O6 S1,CHOS,8,14,6,0,1
7946,C15 H26 O2,CHO,15,26,2,0,0
7946,C12 H12 O1,CHO,12,12,1,0,0
7946,C16 H16 O10 S1,CHOS,16,16,10,0,1
7946,C17 H29 N1 O6,CHNO,17,29,6,1,0
7946,C18 H28 O5 S1,CHOS,18,28,5,0,1
7946,C33 H44 O16,CHO,33,44,16,0,0
7946,C37 H50 O14,CHO,37,50,14,0,0
7946,C22 H40 O7,CHO,22,40,7,0,0
7946,C23 H18 O8 S1,CHOS,23,18,8,0,1
7946,C17 H29 N1 O8,CHNO,17,29,8,1,0
7946,C27 H46 O9,CHO,27,46,9,0,0
7946,C11 H15 N1 O8,CHNO,11,15,8,1,0
7946,C34 H36 O14,CHO,34,36,14,0,0
7946,C19 H34 O3,CHO,19,34,3,0,0
7946,C9 H14 N2 O4,CHNO,9,14,4,2,0
7946,C29 H24 O9 S1,CHOS,29,24,9,0,1
7946,C9 H8 O5 S1,CHOS,9,8,5,0,1
7946,C17 H29 N1 O7,CHNO,17,29,7,1,0
7946,C7 H6 O4 S1,CHOS,7,6,4,0,1
7946,C25 H42 O6,CHO,25,42,6,0,0
7946,C16 H26 O6 S1,CHOS,16,26,6,0,1
7946,C19 H21 N1 O12,CHNO,19,21,12,1,0
7946,C9 H8 O4 S1,CHOS,9,8,4,0,1
7946,C21 H18 O5 S1,CHOS,21,18,5,0,1
7946,C31 H50 O11,CHO,31,50,11,0,0
7946,C18 H20 O10 S1,CHOS,18,20,10,0,1
7946,C35 H42 O11,CHO,35,42,11,0,0
7946,C27 H31 N1 O12,CHNO,27,31,12,1,0
7946,C18 H10 O6 S1,CHOS,18,10,6,0,1
7946,C31 H50 O9,CHO,31,50,9,0,0
7946,C9 H6 O5 S1,CHOS,9,6,5,0,1
7946,C25 H38 O14,CHO,25,38,14,0,0
7946,C18 H34 O7,CHO,18,34,7,0,0
7946,C29 H26 O7 S1,CHOS,29,26,7,0,1
7946,C28 H35 N1 O10,CHNO,28,35,10,1,0
7946,C26 H24 O17,CHO,26,24,17,0,0
7946,C10 H24 N2 O9 S1,CHNOS,10,24,9,2,1
7946,C11 H26 N2 O9 S1,CHNOS,11,26,9,2,1
7946,C18 H13 N1 O11,CHNO,18,13,11,1,0
7946,C12 H14 O8 S1,CHOS,12,14,8,0,1
7946,C37 H46 O15,CHO,37,46,15,0,0
7946,C24 H42 O9,CHO,24,42,9,0,0
7946,C26 H29 N1 O11,CHNO,26,29,11,1,0
7946,C23 H38 O12,CHO,23,38,12,0,0
7946,C10 H10 N2 O2,CHNO,10,10,2,2,0
7946,C10 H18 O6 S1,CHOS,10,18,6,0,1
7946,C14 H20 N2 O3,CHNO,14,20,3,2,0
7946,C27 H44 O12,CHO,27,44,12,0,0
7946,C15 H25 N1 O8,CHNO,15,25,8,1,0
7946,C12 H24 N2 O3,CHNO,12,24,3,2,0
7947,C27 H46 O7,CHO,27,46,7,0,0
7947,C12 H19 N1 O9,CHNO,12,19,9,1,0
7947,C24 H33 N1 O12,CHNO,24,33,12,1,0
7947,C34 H44 O16,CHO,34,44,16,0,0
7947,C22 H21 N1 O13,CHNO,22,21,13,1,0
7947,C26 H40 O14,CHO,26,40,14,0,0
7947,C27 H35 N1 O11,CHNO,27,35,11,1,0
7947,C11 H20 O8 S1,CHOS,11,20,8,0,1
7947,C13 H24 O7 S1,CHOS,13,24,7,0,1
7947,C31 H46 O15,CHO,31,46,15,0,0
7947,C13 H18 O5 S1,CHOS,13,18,5,0,1
7947,C28 H37 N1 O10,CHNO,28,37,10,1,0
7947,C19 H31 N1 O6,CHNO,19,31,6,1,0
7947,C35 H42 O17,CHO,35,42,17,0,0
7947,C17 H24 O12,CHO,17,24,12,0,0
7947,C17 H26 O8 S1,CHOS,17,26,8,0,1
7947,C15 H27 N1 O7,CHNO,15,27,7,1,0
7947,C9 H16 O7 S1,CHOS,9,16,7,0,1
7947,C34 H34 O14,CHO,34,34,14,0,0
7947,C13 H11 N1 O9,CHNO,13,11,9,1,0
7947,C10 H17 N1 O6,CHNO,10,17,6,1,0
7947,C21 H31 N1 O12,CHNO,21,31,12,1,0
7947,C27 H33 N1 O10,CHNO,27,33,10,1,0
7947,C37 H50 O12,CHO,37,50,12,0,0
7947,C23 H27 N1 O13,CHNO,23,27,13,1,0
7947,C15 H14 O1,CHO,15,14,1,0,0
7947,C20 H33 N1 O9,CHNO,20,33,9,1,0
7947,C13 H24 O8,CHO,13,24,8,0,0
7947,C14 H23 N1 O8,CHNO,14,23,8,1,0
7947,C17 H24 N2 O5,CHNO,17,24,5,2,0
7947,C16 H30 O8 S1,CHOS,16,30,8,0,1
7947,C31 H50 O13,CHO,31,50,13,0,0
7947,C26 H31 N1 O12,CHNO,26,31,12,1,0
7947,C21 H31 N1 O11,CHNO,21,31,11,1,0
7947,C26 H42 O13,CHO,26,42,13,0,0
7947,C10 H22 O6 S1,CHOS,10,22,6,0,1
7947,C14 H10 O1 S1,CHOS,14,10,1,0,1
7947,C30 H34 O17,CHO,30,34,17,0,0
7947,C10 H17 N1 O9 S1,CHNOS,10,17,9,1,1
7947,C11 H19 N1 O7,CHNO,11,19,7,1,0
7947,C15 H23 N1 O10,CHNO,15,23,10,1,0
7947,C26 H44 O12,CHO,26,44,12,0,0
7947,C14 H24 O9 S1,CHOS,14,24,9,0,1
7947,C17 H32 O7,CHO,17,32,7,0,0
7947,C7 H13 N1 O3,CHNO,7,13,3,1,0
7947,C20 H26 O11 S1,CHOS,20,26,11,0,1
7947,C10 H16 O1,CHO,10,16,1,0,0
7947,C8 H18 O5 S1,CHOS,8,18,5,0,1
7947,C8 H16 O7 S1,CHOS,8,16,7,0,1
7947,C12 H18 O9 S1,CHOS,12,18,9,0,1
7947,C8 H15 N1 O3,CHNO,8,15,3,1,0
7947,C12 H21 N1 O8,CHNO,12,21,8,1,0
7947,C27 H33 N1 O12,CHNO,27,33,12,1,0
7947,C39 H52 O14,CHO,39,52,14,0,0
7947,C24 H27 N1 O3,CHNO,24,27,3,1,0
7947,C22 H17 N1 O12,CHNO,22,17,12,1,0
7947,C12 H24 O7 S1,CHOS,12,24,7,0,1
7947,C25 H20 O16,CHO,25,20,16,0,0
7947,C9 H11 N1 O7,CHNO,9,11,7,1,0
7947,C18 H30 O11,CHO,18,30,11,0,0
7947,C25 H44 O12,CHO,25,44,12,0,0
7947,C13 H28 O6 S1,CHOS,13,28,6,0,1
7947,C9 H15 N1 O6,CHNO,9,15,6,1,0
7947,C20 H39 N1 O6,CHNO,20,39,6,1,0
7947,C27 H48 O12,CHO,27,48,12,0,0
7947,C35 H36 O15,CHO,35,36,15,0,0
7947,C24 H25 N1 O7,CHNO,24,25,7,1,0
7947,C37 H50 O13,CHO,37,50,13,0,0
7947,C26 H26 O17,CHO,26,26,17,0,0
7947,C28 H40 O15,CHO,28,40,15,0,0
7947,C17 H27 N1 O4,CHNO,17,27,4,1,0
7947,C25 H33 N1 O8,CHNO,25,33,8,1,0
7947,C9 H16 N2 O9 S1,CHNOS,9,16,9,2,1
7947,C15 H21 N1 O11,CHNO,15,21,11,1,0
7947,C15 H27 N1 O6,CHNO,15,27,6,1,0
7947,C35 H38 O13,CHO,35,38,13,0,0
7947,C23 H35 N1 O10,CHNO,23,35,10,1,0
7947,C19 H33 N1 O7,CHNO,19,33,7,1,0
7947,C24 H42 O6,CHO,24,42,6,0,0
7947,C10 H18 O8 S1,CHOS,10,18,8,0,1
7947,C12 H20 O9,CHO,12,20,9,0,0
7947,C28 H24 O8 S1,CHOS,28,24,8,0,1
7947,C22 H28 O15,CHO,22,28,15,0,0
7947,C14 H19 N1 O10,CHNO,14,19,10,1,0
7947,C14 H24 O10,CHO,14,24,10,0,0
7947,C18 H26 O12,CHO,18,26,12,0,0
7947,C12 H20 O8 S1,CHOS,12,20,8,0,1
7947,C19 H24 O14,CHO,19,24,14,0,0
7947,C13 H26 O5 S1,CHOS,13,26,5,0,1
7947,C13 H7 N1 O8,CHNO,13,7,8,1,0
7947,C16 H12 O1 S1,CHOS,16,12,1,0,1
7947,C33 H50 O10,CHO,33,50,10,0,0
7947,C30 H50 O11,CHO,30,50,11,0,0
7947,C16 H12 O2 S1,CHOS,16,12,2,0,1
7947,C21 H34 O12,CHO,21,34,12,0,0
7947,C35 H40 O14,CHO,35,40,14,0,0
7947,C8 H16 O5 S1,CHOS,8,16,5,0,1
7947,C8 H5 N1 O6,CHNO,8,5,6,1,0
7947,C13 H24 O8 S1,CHOS,13,24,8,0,1
7947,C13 H23 N1 O7,CHNO,13,23,7,1,0
7947,C24 H33 N1 O1 S1,CHNOS,24,33,1,1,1
7947,C14 H21 N1 O10,CHNO,14,21,10,1,0
7947,C25 H42 O12,CHO,25,42,12,0,0
7947,C11 H16 N2 O6,CHNO,11,16,6,2,0
7947,C19 H26 N2 O8,CHNO,19,26,8,2,0
7947,C26 H44 O11,CHO,26,44,11,0,0
7947,C10 H15 N1 O9,CHNO,10,15,9,1,0
7947,C25 H42 O11,CHO,25,42,11,0,0
7947,C31 H44 O16,CHO,31,44,16,0,0
7947,C16 H29 N1 O7,CHNO,16,29,7,1,0
7947,C31 H48 O14,CHO,31,48,14,0,0
7947,C33 H52 O11,CHO,33,52,11,0,0
7947,C12 H17 N1 O9,CHNO,12,17,9,1,0
7947,C25 H31 N1 O12,CHNO,25,31,12,1,0
7947,C19 H36 O7,CHO,19,36,7,0,0
7947,C11 H14 O8 S1,CHOS,11,14,8,0,1
7947,C27 H37 N1 O10,CHNO,27,37,10,1,0
7947,C16 H31 N1 O4,CHNO,16,31,4,1,0
7947,C11 H17 N1 O8,CHNO,11,17,8,1,0
7947,C29 H22 O11,CHO,29,22,11,0,0
7947,C14 H26 O8,CHO,14,26,8,0,0
7947,C11 H22 O6,CHO,11,22,6,0,0
7947,C11 H18 N2 O3,CHNO,11,18,3,2,0
7947,C15 H24 N2 O7,CHNO,15,24,7,2,0
7947,C10 H15 N1 O8,CHNO,10,15,8,1,0
7947,C8 H9 N1 O2,CHNO,8,9,2,1,0
7947,C8 H11 N1 O6,CHNO,8,11,6,1,0
7947,C19 H35 N1 O7,CHNO,19,35,7,1,0
7947,C22 H15 N1 O8,CHNO,22,15,8,1,0
7947,C15 H30 O4 S1,CHOS,15,30,4,0,1
7947,C14 H27 N1 O6,CHNO,14,27,6,1,0
7947,C12 H25 N1 O7 S1,CHNOS,12,25,7,1,1
7947,C8 H15 N1 O4,CHNO,8,15,4,1,0
7947,C29 H48 O8,CHO,29,48,8,0,0
7947,C31 H24 O13,CHO,31,24,13,0,0
7947,C27 H33 N1 O11,CHNO,27,33,11,1,0
7947,C33 H52 O12,CHO,33,52,12,0,0
7947,C19 H33 N1 O6,CHNO,19,33,6,1,0
7947,C19 H35 N1 O5,CHNO,19,35,5,1,0
7947,C19 H31 N1 O8,CHNO,19,31,8,1,0
7947,C20 H33 N1 O10,CHNO,20,33,10,1,0
7947,C14 H28 O4 S1,CHOS,14,28,4,0,1
7947,C17 H31 N1 O6,CHNO,17,31,6,1,0
7947,C13 H22 O8 S1,CHOS,13,22,8,0,1
7947,C12 H18 O7 S1,CHOS,12,18,7,0,1
7947,C19 H32 O5 S1,CHOS,19,32,5,0,1
7947,C21 H35 N1 O8,CHNO,21,35,8,1,0
7947,C25 H35 N1 O9,CHNO,25,35,9,1,0
7947,C20 H26 N2 O8,CHNO,20,26,8,2,0
7947,C29 H34 O17,CHO,29,34,17,0,0
7947,C26 H23 N1 O13,CHNO,26,23,13,1,0
7947,C27 H46 O11,CHO,27,46,11,0,0
7947,C8 H13 N1 O5,CHNO,8,13,5,1,0
7947,C25 H44 O7,CHO,25,44,7,0,0
7947,C22 H31 N1 O12,CHNO,22,31,12,1,0
7947,C31 H40 O16,CHO,31,40,16,0,0
7947,C15 H30 O6,CHO,15,30,6,0,0
7947,C23 H33 N1 O12,CHNO,23,33,12,1,0
7947,C20 H17 N1 O12,CHNO,20,17,12,1,0
7947,C10 H17 N1 O8,CHNO,10,17,8,1,0
7947,C11 H22 O6 S1,CHOS,11,22,6,0,1
7947,C22 H33 N1 O10,CHNO,22,33,10,1,0
7947,C25 H33 N1 O13,CHNO,25,33,13,1,0
7947,C32 H46 O15,CHO,32,46,15,0,0
7947,C30 H50 O10,CHO,30,50,10,0,0
7947,C23 H22 O5 S1,CHOS,23,22,5,0,1
7947,C26 H35 N1 O12,CHNO,26,35,12,1,0
7947,C16 H28 O10,CHO,16,28,10,0,0
7947,C23 H35 N1 O11,CHNO,23,35,11,1,0
7947,C9 H10 O4 S1,CHOS,9,10,4,0,1
7947,C10 H6 O7 S1,CHOS,10,6,7,0,1
7947,C30 H44 O15,CHO,30,44,15,0,0
7947,C28 H29 N1 O12,CHNO,28,29,12,1,0
7947,C33 H36 O11,CHO,33,36,11,0,0
7947,C9 H13 N1 O7,CHNO,9,13,7,1,0
7947,C38 H48 O14,CHO,38,48,14,0,0
7947,C18 H34 O8 S1,CHOS,18,34,8,0,1
7947,C35 H42 O16,CHO,35,42,16,0,0
7947,C15 H26 O8 S1,CHOS,15,26,8,0,1
7947,C14 H26 O8 S1,CHOS,14,26,8,0,1
7947,C16 H25 N1 O11,CHNO,16,25,11,1,0
7947,C18 H29 N1 O10,CHNO,18,29,10,1,0
7947,C17 H19 N1 O12,CHNO,17,19,12,1,0
7947,C28 H22 O9 S1,CHOS,28,22,9,0,1
7947,C19 H20 O10 S1,CHOS,19,20,10,0,1
7947,C14 H23 N1 O9,CHNO,14,23,9,1,0
7947,C35 H44 O16,CHO,35,44,16,0,0
7947,C24 H22 O6 S1,CHOS,24,22,6,0,1
7947,C23 H36 O13,CHO,23,36,13,0,0
7947,C17 H34 N2 O3,CHNO,17,34,3,2,0
7947,C16 H27 N1 O8,CHNO,16,27,8,1,0
7947,C15 H12 N2 O9,CHNO,15,12,9,2,0
7947,C12 H22 N2 O5,CHNO,12,22,5,2,0
7947,C24 H28 N2 O10,CHNO,24,28,10,2,0
7947,C25 H44 O9,CHO,25,44,9,0,0
7947,C16 H30 O9 S1,CHOS,16,30,9,0,1
7947,C18 H19 N1 O12,CHNO,18,19,12,1,0
7947,C14 H9 N1 O9,CHNO,14,9,9,1,0
7947,C24 H38 O13,CHO,24,38,13,0,0
7947,C16 H27 N1 O9,CHNO,16,27,9,1,0
7947,C10 H17 N1 O8 S1,CHNOS,10,17,8,1,1
7947,C15 H26 O7 S1,CHOS,15,26,7,0,1
7947,C9 H15 N1 O4,CHNO,9,15,4,1,0
7947,C38 H50 O14,CHO,38,50,14,0,0
7947,C18 H14 O4 S1,CHOS,18,14,4,0,1
7947,C9 H14 O6 S1,CHOS,9,14,6,0,1
7947,C15 H19 N1 O11,CHNO,15,19,11,1,0
7947,C16 H31 N1 O7,CHNO,16,31,7,1,0
7947,C12 H15 N1 O9,CHNO,12,15,9,1,0
7947,C11 H5 N1 O4,CHNO,11,5,4,1,0
7947,C20 H34 O11,CHO,20,34,11,0,0
7947,C27 H46 O6,CHO,27,46,6,0,0
7947,C12 H22 N2 O2,CHNO,12,22,2,2,0
7947,C20 H35 N1 O7,CHNO,20,35,7,1,0
7947,C9 H6 N2 O3,CHNO,9,6,3,2,0
7947,C12 H13 N1 O9,CHNO,12,13,9,1,0
7947,C29 H46 O13,CHO,29,46,13,0,0
7947,C20 H27 N1 O12,CHNO,20,27,12,1,0
7947,C12 H22 O8 S1,CHOS,12,22,8,0,1
7947,C8 H13 N1 O3,CHNO,8,13,3,1,0
7947,C9 H12 O6 S1,CHOS,9,12,6,0,1
7947,C12 H19 N1 O3,CHNO,12,19,3,1,0
7947,C18 H27 N1 O11,CHNO,18,27,11,1,0
7947,C19 H31 N1 O7,CHNO,19,31,7,1,0
7947,C10 H19 N1 O4,CHNO,10,19,4,1,0
7947,C15 H28 O5 S1,CHOS,15,28,5,0,1
7947,C19 H18 N2 O7,CHNO,19,18,7,2,0
7947,C23 H34 O14,CHO,23,34,14,0,0
7947,C8 H12 O7 S1,CHOS,8,12,7,0,1
7947,C30 H50 O9,CHO,30,50,9,0,0
7947,C12 H18 N2 O3,CHNO,12,18,3,2,0
7947,C7 H6 N2 O5,CHNO,7,6,5,2,0
7947,C34 H46 O15,CHO,34,46,15,0,0
7947,C24 H42 O7,CHO,24,42,7,0,0
7947,C26 H30 O17,CHO,26,30,17,0,0
7947,C9 H14 O8 S1,CHOS,9,14,8,0,1
7947,C24 H18 O9 S1,CHOS,24,18,9,0,1
7947,C32 H40 O9,CHO,32,40,9,0,0
7947,C25 H36 O15,CHO,25,36,15,0,0
7947,C14 H22 N2 O7,CHNO,14,22,7,2,0
7947,C24 H35 N1 O10,CHNO,24,35,10,1,0
7947,C10 H16 O8 S1,CHOS,10,16,8,0,1
7947,C26 H40 O5,CHO,26,40,5,0,0
7947,C9 H20 N2 O9 S1,CHNOS,9,20,9,2,1
7947,C9 H16 O7,CHO,9,16,7,0,0
7947,C10 H13 N1 O8,CHNO,10,13,8,1,0
7947,C20 H40 O6,CHO,20,40,6,0,0
7947,C19 H35 N1 O6,CHNO,19,35,6,1,0
7947,C15 H7 N1 O8,CHNO,15,7,8,1,0
7947,C14 H8 O1 S1,CHOS,14,8,1,0,1
7947,C36 H52 O11,CHO,36,52,11,0,0
7947,C8 H9 N1 O6,CHNO,8,9,6,1,0
7947,C20 H37 N1 O7,CHNO,20,37,7,1,0
7947,C25 H35 N1 O11,CHNO,25,35,11,1,0
7947,C35 H52 O11,CHO,35,52,11,0,0
7947,C16 H28 O8 S1,CHOS,16,28,8,0,1
7947,C14 H24 O8 S1,CHOS,14,24,8,0,1
7947,C12 H26 O7 S1,CHOS,12,26,7,0,1
7947,C10 H17 N1 O7,CHNO,10,17,7,1,0
7947,C15 H24 N2 O6,CHNO,15,24,6,2,0
7947,C13 H26 O7 S1,CHOS,13,26,7,0,1
7947,C9 H16 O6 S1,CHOS,9,16,6,0,1
7947,C18 H29 N1 O11,CHNO,18,29,11,1,0
7947,C16 H26 O4 S1,CHOS,16,26,4,0,1
7947,C8 H14 O7 S1,CHOS,8,14,7,0,1
7947,C28 H48 O8,CHO,28,48,8,0,0
7947,C23 H35 N1 O9,CHNO,23,35,9,1,0
7947,C15 H17 N1 O11,CHNO,15,17,11,1,0
7947,C23 H42 O6,CHO,23,42,6,0,0
7947,C26 H36 O15,CHO,26,36,15,0,0
7947,C24 H40 O5,CHO,24,40,5,0,0
7947,C22 H34 O13,CHO,22,34,13,0,0
7947,C14 H30 O7 S1,CHOS,14,30,7,0,1
7947,C19 H31 N1 O9,CHNO,19,31,9,1,0
7947,C20 H37 N1 O6,CHNO,20,37,6,1,0
7947,C10 H14 N2 O10 S1,CHNOS,10,14,10,2,1
7947,C17 H14 O1 S1,CHOS,17,14,1,0,1
7947,C16 H13 N1 O10,CHNO,16,13,10,1,0
7947,C16 H13 N1 O3 S1,CHNOS,16,13,3,1,1
7947,C13 H21 N1 O8,CHNO,13,21,8,1,0
7947,C36 H48 O11,CHO,36,48,11,0,0
7947,C13 H21 N1 O9,CHNO,13,21,9,1,0
7947,C24 H46 O11,CHO,24,46,11,0,0
7947,C25 H21 N1 O10,CHNO,25,21,10,1,0
7947,C20 H32 O8 S1,CHOS,20,32,8,0,1
7947,C26 H44 O6,CHO,26,44,6,0,0
7947,C11 H13 N1 O2,CHNO,11,13,2,1,0
