measurement_id,peak_relint_tic,formula_string,C,H,N,O,S,formula_mass_nominal,timepoint
21677,7.12319257107115e-05,C25 13C1 H28 N2 O24 S1,25,28,2,24,1,785,0
21677,0.0001439238168736,C20 13C1 H24 O14,20,24,0,14,0,501,0
21677,0.0002096081757195,C21 H10 O14,21,10,0,14,0,486,0
21677,5.08437244990899e-05,C22 H17 N1 O13 34S1,22,17,1,13,0,537,0
21677,3.64754911031487e-05,C22 H14 N2 O18 S1,22,14,2,18,1,626,0
21677,9.82116043016616e-05,C19 H19 N1 O11,19,19,1,11,0,437,0
21677,0.0002089481224207,C26 H30 N2 O23 S1,26,30,2,23,1,770,0
21677,0.0002089481224207,C34 H26 O21,34,26,0,21,0,770,0
21677,0.0004229457531956,C17 H20 O9,17,20,0,9,0,368,0
21677,7.03530285208407e-05,C15 H17 N1 O8,15,17,1,8,0,339,0
21677,0.0002264133741915,C23 H24 N2 O21 S1,23,24,2,21,1,696,0
21677,0.0002264133741915,C31 H20 O19,31,20,0,19,0,696,0
21677,0.0005128287124038,C16 H10 O10,16,10,0,10,0,362,0
21677,0.0001229228527671,C17 13C1 H18 O10,17,18,0,10,0,395,0
21677,0.0001047336553431,C28 H14 O19,28,14,0,19,0,654,0
21677,1.78279792315115e-05,C10 H12 O12 S1,10,12,0,12,1,356,0
21677,5.72877966828648e-05,C19 13C1 H20 N2 O19,19,20,2,19,0,593,0
21677,5.72877966828648e-05,C21 H23 N1 O17 S1,21,23,1,17,1,593,0
21677,4.80390010683345e-05,C31 H29 N1 O23 S1,31,29,1,23,1,815,0
21677,0.0002321616737287,C14 13C1 H18 O10,14,18,0,10,0,359,0
21677,1.74657548601853e-05,C13 H10 O11 S1,13,10,0,11,1,374,0
21677,0.0007391797035091,C20 H20 O16,20,20,0,16,0,516,0
21677,0.0001132650454666,C26 13C1 H20 O20,26,20,0,20,0,665,0
21677,0.0001021502912504,C27 H30 O16,27,30,0,16,0,610,0
21677,0.0001484043311111,C25 H14 O19,25,14,0,19,0,618,0
21677,1.67086053062325e-05,C15 H8 O8 S1,15,8,0,8,1,348,0
21677,5.19807065535306e-05,C32 H34 N2 O26 S1,32,34,2,26,1,894,0
21677,0.000127523102283,C26 13C1 H26 O18,26,26,0,18,0,639,0
21677,0.000164964525043,C13 13C1 H12 O10,13,12,0,10,0,341,0
21677,3.32350922479926e-05,C17 H9 N1 O11,17,9,1,11,0,403,0
21677,5.50731971237284e-05,C34 13C1 H28 O21,34,28,0,21,0,785,0
21677,7.09109546705641e-05,C24 H19 N1 O13,24,19,1,13,0,529,0
21677,4.93233883183289e-05,C23 H25 N1 O15,23,25,1,15,0,555,0
21677,7.47897739801827e-05,C21 H21 N1 O15,21,21,1,15,0,527,0
21677,0.000258680522425,C20 H16 O17,20,16,0,17,0,528,0
21677,0.0001892919162928,C32 H30 O21,32,30,0,21,0,750,0
21677,8.84345648122806e-05,C19 H14 O11 S1,19,14,0,11,1,450,0
21677,0.0002716783402827,C20 13C1 H18 O16,20,18,0,16,0,527,0
21677,4.85788159994916e-05,C35 H23 N1 O17,35,23,1,17,0,729,0
21677,9.27193772714274e-05,C24 13C1 H14 O16,24,14,0,16,0,571,0
21677,0.000419921179695,C19 13C1 H18 O14,19,18,0,14,0,483,0
21677,0.0002066238493713,C21 H18 O11,21,18,0,11,0,446,0
21677,8.99156600194813e-05,C24 H17 N1 O17,24,17,1,17,0,591,0
21677,7.62869680483311e-05,C27 H20 O11 S1 34S1,27,20,0,11,1,586,0
21677,8.05813392061657e-05,C22 H23 N1 O14,22,23,1,14,0,525,0
21677,0.0001752582373509,C11 H8 O10,11,8,0,10,0,300,0
21677,0.0001617296601713,C14 13C1 H14 O12,14,14,0,12,0,387,0
21677,0.0003858846660255,C26 H20 O20,26,20,0,20,0,652,0
21677,0.0018396701679858,C14 H16 O9,14,16,0,9,0,328,0
21677,9.08046189974444e-05,C19 13C1 H15 N1 O20,19,15,1,20,0,590,0
21677,0.000197305627419,C14 H8 O11,14,8,0,11,0,352,0
21677,9.95930878067476e-05,C15 H18 O16 S1,15,18,0,16,1,486,0
21677,0.0001536535659589,C16 H13 N1 O10,16,13,1,10,0,379,0
21677,4.29819463730964e-05,C27 H22 N2 O26 S1,27,22,2,26,1,822,0
21677,0.0001240648657156,C34 H30 O24,34,30,0,24,0,822,0
21677,0.0001794650709523,C22 13C1 H24 O16,22,24,0,16,0,557,0
21677,3.05324959663751e-05,C17 H20 N2 O10,17,20,2,10,0,412,0
21677,5.4237565622655e-05,C35 H72 O2,35,72,0,2,0,525,0
21677,8.84476451368007e-05,C24 13C1 H22 O14,24,22,0,14,0,547,0
21677,3.68352000274518e-05,C28 H16 O17 S1,28,16,0,17,1,656,0
21677,4.42240741131027e-05,C33 13C1 H32 O21,33,32,0,21,0,777,0
21677,0.0001119454419583,C15 H18 O7,15,18,0,7,0,310,0
21677,8.08987886204808e-05,C30 H24 O16,30,24,0,16,0,640,0
21677,0.0001566761271019,C28 13C1 H22 O20,28,22,0,20,0,691,0
21677,3.11100426028786e-05,C36 H70 O4,36,70,0,4,0,567,0
21677,1.60591168848683e-05,C15 H8 O5,15,8,0,5,0,268,0
21677,8.60157109548686e-05,C24 H26 N2 O20 S1,24,26,2,20,1,694,0
21677,8.60157109548686e-05,C32 H22 O18,32,22,0,18,0,694,0
21677,4.07995445358558e-05,C42 H76 N2 O1 S1,42,76,2,1,1,657,0
21677,3.51795327968481e-05,C20 13C1 H22 O11,20,22,0,11,0,451,0
21677,2.55212224069573e-05,C13 H18 O6,13,18,0,6,0,270,0
21677,6.2089281960556e-05,C39 H32 O26,39,32,0,26,0,916,0
21677,7.15760388634714e-05,C23 H10 O17,23,10,0,17,0,558,0
21677,0.0002687221869412,C30 H20 O18,30,20,0,18,0,668,0
21677,4.33466861914458e-05,C15 H11 N1 O11,15,11,1,11,0,381,0
21677,5.87311601847189e-05,C28 H28 O25,28,28,0,25,0,764,0
21677,5.25466821337279e-05,C33 H34 O21,33,34,0,21,0,766,0
21677,4.26494042766427e-05,C24 13C1 H12 O17,24,12,0,17,0,585,0
21677,7.74043296159917e-05,C21 H21 N1 O18 S1,21,21,1,18,1,607,0
21677,3.85612997747023e-05,C23 13C1 H18 O14 S1,23,18,0,14,1,563,0
21677,0.0007692735055147,C28 H24 O19,28,24,0,19,0,664,0
21677,0.0003311032607564,C22 H20 O12,22,20,0,12,0,476,0
21677,6.3546228876335e-05,C36 H24 O25,36,24,0,25,0,856,0
21677,0.0004528443565121,C10 H6 O7,10,6,0,7,0,238,0
21677,6.45156821590373e-05,C27 H24 O22,27,24,0,22,0,700,0
21677,0.0001511989927538,C18 13C1 H22 O12,18,22,0,12,0,443,0
21677,9.52006142150122e-05,C21 H19 N1 O15,21,19,1,15,0,525,0
21677,0.0006005509026191,C11 H8 O9,11,8,0,9,0,284,0
21677,0.00012524410728,C20 13C1 H18 O12,20,18,0,12,0,463,0
21677,4.23983626637375e-05,C7 H13 N1 O6 S1 34S1,7,13,1,6,1,273,0
21677,8.00752312651182e-05,C22 13C1 H22 O13,22,22,0,13,0,507,0
21677,0.001012832669705,C22 H22 O14,22,22,0,14,0,510,0
21677,0.000218651710857,C19 13C1 H16 O12,19,16,0,12,0,449,0
21677,8.42629474691733e-05,C25 13C1 H20 O15,25,20,0,15,0,573,0
21677,0.0002335295738198,C23 H20 O19,23,20,0,19,0,600,0
21677,6.07123262601117e-05,C18 13C1 H14 O16,18,14,0,16,0,499,0
21677,4.22615223456809e-05,C27 13C1 H20 O23,27,20,0,23,0,725,0
21677,6.07254065846318e-05,C20 H16 N2 O11,20,16,2,11,0,460,0
21677,0.0001564678480884,C34 H24 O20 34S1,34,24,0,20,0,786,0
21677,0.0001564678480884,C33 H22 O23,33,22,0,23,0,786,0
21677,1.79074673574414e-05,C17 13C1 H36 O4,17,36,0,4,0,317,0
21677,0.0003515327152992,C19 H12 O11,19,12,0,11,0,416,0
21677,7.31587581304053e-05,C26 13C1 H20 O21,26,20,0,21,0,681,0
21677,0.0007333428602367,C18 H22 O12,18,22,0,12,0,430,0
21677,4.52458486938855e-05,C28 13C1 H26 N2 O21 S1,28,26,2,21,1,771,0
21677,6.00487513354182e-05,C36 H34 O23,36,34,0,23,0,834,0
21677,3.40626743185921e-05,C13 H10 O6,13,10,0,6,0,262,0
21677,3.60785535629036e-05,C27 H19 N1 O21 S1,27,19,1,21,1,725,0
21677,4.30820611646157e-05,C33 H27 N1 O19,33,27,1,19,0,741,0
21677,4.77361412467534e-05,C19 13C1 H10 O13,19,10,0,13,0,459,0
21677,4.65448255366138e-05,C26 13C1 H26 N2 O25 S1,26,26,2,25,1,811,0
21677,2.39480618387113e-05,C15 H13 N1 O7,15,13,1,7,0,319,0
21677,7.09763562931646e-05,C32 13C1 H24 O21,32,24,0,21,0,757,0
21677,5.990084305046e-05,C25 H25 N1 O16,25,25,1,16,0,595,0
21677,0.0006854039739599,C26 H16 O17,26,16,0,17,0,600,0
21677,5.38315724731268e-05,C21 H11 N1 O14,21,11,1,14,0,501,0
21677,9.986777462167e-05,C15 13C1 H18 O13,15,18,0,13,0,419,0
21677,2.14311055473984e-05,C16 H12 O6 S1,16,12,0,6,1,332,0
21677,0.0001481417184419,C19 H16 O11 S1,19,16,0,11,1,452,0
21677,3.33533182580782e-05,C26 13C1 H28 O20,26,28,0,20,0,673,0
21677,0.0004334145406163,C30 H22 O21,30,22,0,21,0,718,0
21677,4.32093427839845e-05,C21 H18 O10,21,18,0,10,0,430,0
21677,7.11791013232264e-05,C15 13C1 H20 O9,15,20,0,9,0,357,0
21677,0.0001196915095213,C29 H20 O16,29,20,0,16,0,624,0
21677,0.0001595356872777,C27 H14 O19,27,14,0,19,0,642,0
21677,3.54391269296319e-05,C37 H74 O6,37,74,0,6,0,615,0
21677,7.69867654101573e-05,C18 13C1 H16 O16,18,16,0,16,0,501,0
21677,9.4809210658218e-05,C10 13C1 H6 O8,10,6,0,8,0,267,0
21677,0.0001012789404016,C29 13C1 H20 O19,29,20,0,19,0,685,0
21677,0.000239077643774,C18 13C1 H20 O14,18,20,0,14,0,473,0
21677,6.43999715959747e-05,C32 13C1 H28 O23,32,28,0,23,0,793,0
21677,2.94473321206102e-05,C25 H23 N1 O13,25,23,1,13,0,545,0
21677,3.76743531543576e-05,C29 H32 O17,29,32,0,17,0,652,0
21677,0.000592241374923,C10 H12 O8,10,12,0,8,0,260,0
21677,6.4865329295248e-05,C37 H28 O18 S1 34S1,37,28,0,18,1,826,0
21677,6.4865329295248e-05,C36 H26 O21 S1,36,26,0,21,1,826,0
21677,4.61599621420796e-05,C26 H17 N1 O19,26,17,1,19,0,647,0
21677,8.55201678913182e-05,C20 H23 N1 O17 S1,20,23,1,17,1,581,0
21677,1.26446490957138e-05,C11 H14 O4,11,14,0,4,0,210,0
21677,4.32163860356492e-05,C20 13C1 H26 O13,20,26,0,13,0,487,0
21677,5.16733189273079e-05,C30 H25 N1 O19,30,25,1,19,0,703,0
21677,9.15310800977154e-05,C23 H28 O13,23,28,0,13,0,512,0
21677,1.51077748207323e-05,C14 H8 O5,14,8,0,5,0,256,0
21677,3.68180949876947e-05,C30 H27 N1 O23,30,27,1,23,0,769,0
21677,0.0002399424544605,C27 H22 O15,27,22,0,15,0,586,0
21677,3.11457619506066e-05,C25 H19 N1 O11 S1 34S1,25,19,1,11,1,575,0
21677,0.0001808973664873,C6 H4 O5,6,4,0,5,0,156,0
21677,1.46479511049098e-05,C9 13C1 H6 O6,9,6,0,6,0,223,0
21677,8.94855185785314e-05,C21 H16 N2 O20,21,16,2,20,0,616,0
21677,0.0012142253954472,C20 H14 O15,20,14,0,15,0,494,0
21677,8.86212109813945e-05,C20 H16 N2 O20,20,16,2,20,0,604,0
21677,3.46517920114019e-05,C37 H74 O2 S1,37,74,0,2,1,583,0
21677,3.12992042190156e-05,C13 13C1 H18 O11,13,18,0,11,0,363,0
21677,6.37932457740033e-05,C25 H14 O20,25,14,0,20,0,634,0
21677,7.81554420970891e-05,C26 H30 O15,26,30,0,15,0,582,0
21677,3.26469807339921e-05,C9 13C1 H6 O7,9,6,0,7,0,239,0
21677,4.13564645067699e-05,C19 13C1 H10 O15,19,10,0,15,0,491,0
21677,3.96424389052302e-05,C25 H25 N1 O21,25,25,1,21,0,675,0
21677,0.0004862972864723,C17 H10 O11,17,10,0,11,0,390,0
21677,4.20336228453881e-05,C13 13C1 H12 O8,13,12,0,8,0,309,0
21677,6.50549940007897e-05,C16 H14 O15 S1,16,14,0,15,1,478,0
21677,0.00026532633346,C17 13C1 H18 O11,17,18,0,11,0,411,0
21677,6.86168669854978e-05,C17 H14 O16 S1,17,14,0,16,1,506,0
21677,0.0002939008054636,C23 13C1 H22 O16,23,22,0,16,0,567,0
21677,0.0001105956530857,C23 H18 N2 O20,23,18,2,20,0,642,0
21677,0.0005724317265267,C21 H24 O13,21,24,0,13,0,484,0
21677,9.11829422297185e-05,C26 H17 N1 O17,26,17,1,17,0,615,0
21677,2.40250345176181e-05,C17 13C1 H18 O9,17,18,0,9,0,379,0
21677,6.79477580773535e-05,C22 13C1 H12 O16,22,12,0,16,0,545,0
21677,9.65805884518843e-05,C19 H17 N1 O14,19,17,1,14,0,483,0
21677,0.0001101710456282,C25 13C1 H16 O18,25,16,0,18,0,617,0
21677,0.0004996910356915,C11 H14 O7,11,14,0,7,0,258,0
21677,5.53222263790152e-05,C20 H21 N1 O19 S1,20,21,1,19,1,611,0
21677,0.000123345447867,C15 H16 O15 S1,15,16,0,15,1,468,0
21677,3.93883787558972e-05,C45 H80 N2 O3 34S1,45,80,2,3,0,731,0
21677,3.93883787558972e-05,C44 H78 N2 O6,44,78,2,6,0,731,0
21677,8.46644128140599e-05,C29 H28 N2 O25 S1,29,28,2,25,1,836,0
21677,0.0014214730756803,C23 H16 O15,23,16,0,15,0,532,0
21677,3.18204048422017e-05,C18 H18 O8,18,18,0,8,0,362,0
21677,0.0001367623391988,C27 H32 N2 O23 S1,27,32,2,23,1,784,0
21677,0.0001367623391988,C35 H28 O21,35,28,0,21,0,784,0
21677,7.45588559434622e-05,C16 H22 O12,16,22,0,12,0,406,0
21677,6.17265544998252e-05,C29 H14 O20,29,14,0,20,0,682,0
21677,0.000250955584617,C18 H12 O10,18,12,0,10,0,388,0
21677,3.5731421873716e-05,C36 H74 O3 S1,36,74,0,3,1,587,0
21677,3.13072536494896e-05,C23 H21 N1 O12,23,21,1,12,0,503,0
21677,4.45596347459841e-05,C30 13C1 H28 O19,30,28,0,19,0,705,0
21677,1.78375379301993e-05,C11 H13 N1 O6,11,13,1,6,0,255,0
21677,5.35568856582044e-05,C42 H76 N2 O1 34S1,42,76,2,1,0,659,0
21677,0.0002031937858106,C28 H18 O21,28,18,0,21,0,690,0
21677,2.18954570678625e-05,C7 H6 O4,7,6,0,4,0,154,0
21677,3.00686475353156e-05,C20 H19 N1 O21 S1,20,19,1,21,1,641,0
21677,5.08603264494423e-05,C24 H30 O17,24,30,0,17,0,590,0
21677,6.56712785214489e-05,C30 H23 N1 O20,30,23,1,20,0,717,0
21677,7.86112410976746e-05,C20 13C1 H24 O16,20,24,0,16,0,533,0
21677,5.10162841648745e-05,C11 H16 O9,11,16,0,9,0,292,0
21677,0.0001298026003753,C26 H28 O15,26,28,0,15,0,580,0
21677,4.77678358792445e-05,C17 H16 N2 O9,17,16,2,9,0,392,0
21677,0.0001334811901019,C14 H15 N1 O9,14,15,1,9,0,341,0
21677,0.0002034735035196,C20 H18 N2 O18,20,18,2,18,0,574,0
21677,1.46766272009731e-05,C9 H7 N1 O6,9,7,1,6,0,225,0
21677,0.0001228343090319,C29 13C1 H24 O19,29,24,0,19,0,689,0
21677,3.62254556690526e-05,C37 H76 O5,37,76,0,5,0,601,0
21677,1.69827890317503e-05,C10 13C1 H10 O7,10,10,0,7,0,255,0
21677,5.66861017549395e-05,C27 H22 O24,27,22,0,24,0,730,0
21677,0.0001858226117585,C35 H26 O24,35,26,0,24,0,830,0
21677,0.0006113255683979,C26 H24 O19,26,24,0,19,0,640,0
21677,2.46599333462483e-05,C11 H10 O5,11,10,0,5,0,222,0
21677,0.0008900391109148,C24 H24 O16,24,24,0,16,0,568,0
21677,3.51986501942236e-05,C36 H74 O2 S1,36,74,0,2,1,571,0
21677,7.94066254463785e-05,C31 13C1 H26 O20,31,26,0,20,0,731,0
21677,8.26233790995174e-05,C21 H21 N1 O18 34S1,21,21,1,18,0,609,0
21677,5.11757635061389e-05,C31 H25 N1 O23,31,25,1,23,0,779,0
21677,0.0017542093646442,C20 H16 O15,20,16,0,15,0,496,0
21677,0.0002116884504077,C21 H17 N1 O13,21,17,1,13,0,491,0
21677,2.21243627469645e-05,C17 H20 N2 O9,17,20,2,9,0,396,0
21677,3.43172375573298e-05,C25 H17 N1 O14 S1,25,17,1,14,1,587,0
21677,3.71380598490329e-05,C27 H32 O19,27,32,0,19,0,660,0
21677,0.0001563234614292,C24 H21 N1 O15,24,21,1,15,0,563,0
21677,0.0023487498581464,C18 H18 O12,18,18,0,12,0,426,0
21677,2.66481426733057e-05,C10 13C1 H6 O9,10,6,0,9,0,283,0
21677,0.0001131649306751,C13 H6 O9,13,6,0,9,0,306,0
21677,8.68513424559421e-05,C31 H16 O20,31,16,0,20,0,708,0
21677,4.23822638027896e-05,C45 H76 N2 O3 S1,45,76,2,3,1,725,0
21677,0.0001414435861088,C13 H18 O10,13,18,0,10,0,334,0
21677,0.0014835286506508,C18 H20 O13,18,20,0,13,0,444,0
21677,3.42684378850816e-05,C42 H76 O7,42,76,0,7,0,693,0
21677,7.13169478200922e-05,C19 13C1 H20 O11,19,20,0,11,0,437,0
21677,0.0001097092095548,C17 H18 O8,17,18,0,8,0,350,0
21677,4.37436237316908e-05,C19 H16 O9,19,16,0,9,0,388,0
21677,2.13958892890751e-05,C10 H21 N1 O3 S1,10,21,1,3,1,235,0
21677,0.0001339445354435,C22 H10 O15,22,10,0,15,0,514,0
21677,3.98713445843322e-05,C39 H78 O6,39,78,0,6,0,643,0
21677,0.0004310817150471,C21 H12 O13,21,12,0,13,0,472,0
21677,4.46773576666651e-05,C44 H76 N2 O6,44,76,2,6,0,729,0
21677,0.0002953114681541,C18 H12 O15,18,12,0,15,0,468,0
21677,0.0004896569175164,C11 H8 O8,11,8,0,8,0,268,0
21677,0.0001395861800269,C9 H18 N2 O9 S1 34S1,9,18,2,9,1,364,0
21677,0.0001114126702788,C19 H22 N2 O17,19,22,2,17,0,550,0
21677,0.0002080199224692,C21 H17 N1 O14,21,17,1,14,0,507,0
21677,6.04044355444844e-05,C28 H18 O16 S1,28,18,0,16,1,642,0
21677,0.0001285353181651,C29 H28 O22,29,28,0,22,0,728,0
21677,0.0001971929353923,C26 H28 N2 O24 S1,26,28,2,24,1,784,0
21677,0.0001971929353923,C34 H24 O22,34,24,0,22,0,784,0
21677,6.54554531668671e-05,C27 13C1 H16 O17,27,16,0,17,0,625,0
21677,1.85222426098868e-05,C12 H10 O4,12,10,0,4,0,218,0
21677,0.0001269002776001,C14 13C1 H12 O12,14,12,0,12,0,385,0
21677,0.000139591210921,C19 H13 N1 O13,19,13,1,13,0,463,0
21677,3.24628500119012e-05,C38 H76 O4 S1,38,76,0,4,1,629,0
21677,0.0001131226711651,C17 H16 O16 S1,17,16,0,16,1,508,0
21677,6.15051951617925e-05,C22 H21 N1 O17 34S1,22,21,1,17,0,605,0
21677,6.15625473539191e-05,C30 H22 N2 O18 S1,30,22,2,18,1,730,0
21677,0.000134643829716,C24 H17 N1 O16,24,17,1,16,0,575,0
21677,5.89017074928851e-05,C28 H12 N2 O14,28,12,2,14,0,600,0
21677,0.0001210211748177,C26 H22 O15 S1,26,22,0,15,1,606,0
21677,4.6499547490198e-05,C32 H34 O20,32,34,0,20,0,738,0
21677,0.0006560482041109,C28 H22 O17,28,22,0,17,0,630,0
21677,1.52154359533209e-05,C11 H4 O9,11,4,0,9,0,280,0
21677,3.82046093868269e-05,C30 13C1 H22 O23,30,22,0,23,0,763,0
21677,3.60795597417129e-05,C43 H73 N1 O6,43,73,1,6,0,700,0
21677,4.11356082581418e-05,C49 H80 N2 O5 34S1,49,80,2,5,0,811,0
21677,6.58830791607939e-05,C24 13C1 H30 N2 O22 S1,24,30,2,22,1,743,0
21677,6.58830791607939e-05,C32 13C1 H26 O20,32,26,0,20,0,743,0
21677,8.9003055839501e-05,C13 13C1 H18 O10,13,18,0,10,0,347,0
21677,7.08420314221312e-05,C14 13C1 H16 O8,14,16,0,8,0,325,0
21677,8.09163967496425e-05,C26 H18 O21,26,18,0,21,0,666,0
21677,6.34908890418268e-05,C6 13C1 H4 O7,6,4,0,7,0,201,0
21677,0.0001000020994927,C20 H14 N2 O19,20,14,2,19,0,586,0
21677,9.30675151394243e-05,C22 H28 O15,22,28,0,15,0,532,0
21677,7.19548651851501e-05,C24 H21 N1 O17,24,21,1,17,0,595,0
21677,0.0008463593795375,C23 H22 O14,23,22,0,14,0,522,0
21677,7.52078412754217e-05,C19 H12 O10,19,12,0,10,0,400,0
21677,6.01956534415672e-05,C25 H50 N2 O6 S1,25,50,2,6,1,506,0
21677,0.0001625069333014,C22 H15 N1 O13,22,15,1,13,0,501,0
21677,1.76559226551315e-05,C14 H10 O5,14,10,0,5,0,258,0
21677,0.0002541330972966,C10 H10 O8,10,10,0,8,0,258,0
21677,0.0002268037715695,C23 13C1 H22 O15,23,22,0,15,0,551,0
21677,0.0002965037900431,C25 13C1 H20 O18,25,20,0,18,0,621,0
21677,2.33302680498382e-05,C9 H10 O4,9,10,0,4,0,182,0
21677,3.14989307126497e-05,C18 H16 O8,18,16,0,8,0,360,0
21677,0.0003255380857625,C19 H24 O12,19,24,0,12,0,444,0
21677,3.51101064590105e-05,C29 13C1 H18 O18 S1,29,18,0,18,1,699,0
21677,5.48226586002278e-05,C22 13C1 H24 O18,22,24,0,18,0,589,0
21677,1.89896126667786e-05,C19 H32 O4 S1,19,32,0,4,1,356,0
21677,9.49551065855577e-05,C14 H15 N1 O8,14,15,1,8,0,325,0
21677,6.39336077178922e-05,C19 H20 N2 O21,19,20,2,21,0,612,0
21677,5.04171046839723e-05,C39 H76 O5,39,76,0,5,0,625,0
21677,0.0001045535493362,C31 H32 O21,31,32,0,21,0,740,0
21677,4.54053280351499e-05,C25 13C1 H18 O9 S1 34S1,25,18,0,9,1,541,0
21677,0.0003119672490729,C29 H18 O18,29,18,0,18,0,654,0
21677,3.51996563730329e-05,C42 H78 O5 S1,42,78,0,5,1,695,0
21677,8.04998387226173e-05,C27 H20 O8 S1,27,20,0,8,1,504,0
21677,0.0003578822066749,C22 H26 O14,22,26,0,14,0,514,0
21677,0.0001782234463017,C11 H14 O6,11,14,0,6,0,242,0
21677,6.57678716871359e-05,C25 13C1 H26 O20,25,26,0,20,0,659,0
21677,4.76938817367654e-05,C19 13C1 H12 O12,19,12,0,12,0,445,0
21677,0.0004421506881276,C20 13C1 H16 O15,20,16,0,15,0,509,0
21677,3.5380768558696e-05,C10 H6 N2 O2,10,6,2,2,0,186,0
21677,4.56317182672288e-05,C31 H18 N2 O19 S1,31,18,2,19,1,754,0
21677,3.53022866115753e-05,C25 H16 O25,25,16,0,25,0,716,0
21677,0.000269743961522,C24 H26 O14,24,26,0,14,0,538,0
21677,0.001175239488215,C20 H22 O14,20,22,0,14,0,486,0
21677,0.0001233685899796,C29 13C1 H22 O21,29,22,0,21,0,719,0
21677,1.55862128445257e-05,C17 H14 O6,17,14,0,6,0,314,0
21677,1.56948801559236e-05,C17 H12 O7,17,12,0,7,0,328,0
21677,9.97983482838324e-05,C25 H24 O13,25,24,0,13,0,532,0
21677,4.13438872716544e-05,C33 H19 N1 O21,33,19,1,21,0,765,0
21677,3.68326845804287e-05,C42 H72 N2 O3,42,72,2,3,0,653,0
21677,0.0018737363639302,C20 H18 O13,20,18,0,13,0,466,0
21677,8.45738567212283e-05,C28 13C1 H20 O21,28,20,0,21,0,705,0
21677,3.40269549708641e-05,C17 13C1 H12 O10,17,12,0,10,0,389,0
21677,0.0001443625108344,C20 H26 O12,20,26,0,12,0,458,0
21677,6.36553992771374e-05,C19 13C1 H20 N2 O17,19,20,2,17,0,561,0
21677,0.0003381460093317,C19 13C1 H14 O14,19,14,0,14,0,479,0
21677,3.42945985341219e-05,C11 H14 O5,11,14,0,5,0,226,0
21677,4.10666850097089e-05,C30 13C1 H30 O19,30,30,0,19,0,707,0
21677,0.0001499035375369,C19 H24 O10,19,24,0,10,0,412,0
21677,0.0002230285886772,C30 H18 O19,30,18,0,19,0,682,0
21677,0.0006947619399752,C15 H12 O9,15,12,0,9,0,336,0
21677,1.54604404933708e-05,C20 H26,20,26,0,0,0,266,0
21677,0.0001476225301763,C25 13C1 H18 O16,25,18,0,16,0,587,0
21677,4.44092110140027e-05,C28 H16 O22,28,16,0,22,0,704,0
21677,5.50123233057695e-05,C29 H26 N2 O21 S1,29,26,2,21,1,770,0
21677,0.0003593029311536,C16 13C1 H14 O12,16,14,0,12,0,411,0
21677,0.0002751134347375,C23 13C1 H22 O17,23,22,0,17,0,583,0
21677,0.0001175548888198,C25 13C1 H20 O20,25,20,0,20,0,653,0
21677,0.0001085863140037,C30 H18 N2 O17,30,18,2,17,0,678,0
21677,0.0001480114182861,C21 H24 O17,21,24,0,17,0,548,0
21677,0.0001251475141144,C15 H15 N1 O9,15,15,1,9,0,353,0
21677,5.29159497567188e-05,C17 13C1 H10 O12,17,10,0,12,0,419,0
21677,3.13957973847026e-05,C44 H73 N1 S1,44,73,1,0,1,648,0
21677,1.7515057621838e-05,C17 H18 O7,17,18,0,7,0,334,0
21677,2.86474199672647e-05,C19 13C1 H22 O10,19,22,0,10,0,423,0
21677,4.79429109920522e-05,C30 H26 N2 O17 S1,30,26,2,17,1,718,0
21677,6.35522659491904e-05,C18 H22 O15,18,22,0,15,0,478,0
21677,0.0003585332043645,C23 H12 O15,23,12,0,15,0,528,0
21677,8.2180660423452e-05,C19 H8 O14,19,8,0,14,0,460,0
21677,9.17358374853957e-05,C12 13C1 H10 O10,12,10,0,10,0,327,0
21677,2.07121907881968e-05,C16 H21 N1 O9,16,21,1,9,0,371,0
21677,5.08140422242173e-05,C25 13C1 H26 N2 O23 S1,25,26,2,23,1,767,0
21677,0.0007834560989203,C15 H10 O10,15,10,0,10,0,350,0
21677,4.70775972161061e-05,C35 H72 O4,35,72,0,4,0,557,0
21677,3.62782800565377e-05,C18 H19 N1 O14,18,19,1,14,0,473,0
21677,1.59459217688289e-05,C13 H11 N1 O6,13,11,1,6,0,277,0
21677,8.7675905990114e-05,C21 H22 N2 O18,21,22,2,18,0,590,0
21677,8.38282782235818e-05,C25 H24 N2 O22 S1,25,24,2,22,1,736,0
21677,8.38282782235818e-05,C33 H20 O20,33,20,0,20,0,736,0
21677,2.97285590977927e-05,C14 H11 N1 O7,14,11,1,7,0,305,0
21677,3.49913773595203e-05,C40 13C1 H78 O3 S1,40,78,0,3,1,652,0
21677,3.92585816895053e-05,C32 H29 N1 O24,32,29,1,24,0,811,0
21677,0.0001055602312349,C30 H26 O23,30,26,0,23,0,754,0
21677,6.76982257326621e-05,C19 13C1 H24 O14,19,24,0,14,0,489,0
21677,9.13248134418213e-05,C15 H8 O9,15,8,0,9,0,332,0
21677,7.07021725676469e-05,C28 H27 N1 O15 S1 34S1,28,27,1,15,1,683,0
21677,7.07021725676469e-05,C27 H25 N1 O18 S1,27,25,1,18,1,683,0
21677,4.47181079084393e-05,C17 H8 O10,17,8,0,10,0,372,0
21677,0.0003668522907593,C24 H24 O14,24,24,0,14,0,536,0
21677,1.50136971020684e-05,C12 H6 O6,12,6,0,6,0,246,0
21677,4.22992540510273e-05,C30 H20 O15 S1 34S1,30,20,0,15,1,686,0
