mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C33 H46 O12,4.45e-05,2,1.353,C32 H46 O11,4.57e-05,3,0.731,-C1 -O1,0
C33 H46 O12,4.45e-05,2,1.353,C32 H46 O10,5.06e-05,3,0.0,-C1 -O2,0
C33 H46 O12,4.45e-05,2,1.353,C32 H44 O12,6.85e-05,3,0.888,-C1 -H2,0
C33 H46 O12,4.45e-05,2,1.353,C31 H44 O12,7.12e-05,3,0.856,-C2 -H2,0
C33 H46 O12,4.45e-05,2,1.353,C33 H44 O11,5.14e-05,3,0.598,-H2 -O1,0
C33 H46 O12,4.45e-05,2,1.353,C33 H44 O12,6.75e-05,3,1.306,-H2,0
C33 H46 O12,4.45e-05,2,1.353,C32 H46 O12,6.21e-05,3,1.067,-C1,0
C33 H46 O12,4.45e-05,2,1.353,C33 H46 O13,4.52e-05,3,0.0,O1,0
C33 H46 O12,4.45e-05,2,1.353,C33 H42 O14,2.69e-05,3,0.58,-H4 O2,0
C33 H46 O12,4.45e-05,2,1.353,C33 H46 O14,3.96e-05,3,0.0,O2,0
C33 H46 O12,4.45e-05,2,1.353,C32 H44 O13,5.87e-05,3,1.2,-C1 -H2 O1,0
C33 H46 O12,4.45e-05,2,1.353,C33 H44 O13,5.02e-05,3,0.958,-H2 O1,0
C33 H46 O9,4.31e-05,2,0.629,C32 H46 O9,3.51e-05,3,0.683,-C1,0
C33 H46 O9,4.31e-05,2,0.629,C31 H42 O8,3.94e-05,3,0.786,-C2 -H4 -O1,0
C33 H46 O9,4.31e-05,2,0.629,C33 H44 O9,3.26e-05,3,0.985,-H2,0
C33 H46 O9,4.31e-05,2,0.629,C32 H44 O9,5.11e-05,3,1.039,-C1 -H2,1
C33 H46 O9,4.31e-05,2,0.629,C32 H46 O8,3.11e-05,3,1.143,-C1 -O1,1
C33 H46 O9,4.31e-05,2,0.629,C31 H44 O9,7.61e-05,3,0.934,-C2 -H2,0
C33 H46 O9,4.31e-05,2,0.629,C29 H42 O8,0.000135694,3,0.985,-C4 -H4 -O1,0
C33 H46 O9,4.31e-05,2,0.629,C33 H48 O10,3.53e-05,3,0.857,H2 O1,0
C33 H46 O9,4.31e-05,2,0.629,C33 H42 O11,4.39e-05,3,0.0,-H4 O2,0
C33 H46 O9,4.31e-05,2,0.629,C33 H44 O10,5.18e-05,3,1.022,-H2 O1,0
C33 H46 O9,4.31e-05,2,0.629,C33 H46 O10,3.35e-05,3,0.898,O1,0
C33 H46 O9,4.31e-05,2,0.629,C33 H46 O11,6.13e-05,3,1.161,O2,1
C33 H46 O9,4.31e-05,2,0.629,C32 H44 O10,6.03e-05,3,1.013,-C1 -H2 O1,0
C33 H48 O10,4.12e-05,2,0.857,C33 H46 O9,2.71e-05,3,0.629,-H2 -O1,0
C33 H48 O10,4.12e-05,2,0.857,C32 H48 O10,3.15e-05,3,0.549,-C1,0
C33 H48 O10,4.12e-05,2,0.857,C32 H48 O8,2.95e-05,3,1.05,-C1 -O2,1
C33 H48 O10,4.12e-05,2,0.857,C33 H46 O10,3.35e-05,3,0.898,-H2,0
C33 H48 O10,4.12e-05,2,0.857,C29 H44 O9,9.05e-05,3,0.921,-C4 -H4 -O1,0
C33 H48 O10,4.12e-05,2,0.857,C31 H44 O9,7.61e-05,3,0.934,-C2 -H4 -O1,0
C33 H48 O10,4.12e-05,2,0.857,C32 H46 O10,5.06e-05,3,0.0,-C1 -H2,0
C33 H48 O10,4.12e-05,2,0.857,C31 H46 O10,6.64e-05,3,1.041,-C2 -H2,1
C33 H48 O10,4.12e-05,2,0.857,C33 H48 O12,4.27e-05,3,0.839,O2,0
C33 H48 O10,4.12e-05,2,0.857,C32 H46 O11,4.57e-05,3,0.731,-C1 -H2 O1,0
C33 H48 O10,4.12e-05,2,0.857,C33 H46 O11,6.13e-05,3,1.161,-H2 O1,1
C33 H48 O10,4.12e-05,2,0.857,C33 H50 O11,3.39e-05,3,0.0,H2 O1,0
C33 H48 O10,4.12e-05,2,0.857,C33 H44 O12,6.75e-05,3,1.306,-H4 O2,1
C33 H48 O11,4.83e-05,2,0.0,C32 H48 O10,3.15e-05,3,0.549,-C1 -O1,0
C33 H48 O11,4.83e-05,2,0.0,C33 H46 O10,3.35e-05,3,0.898,-H2 -O1,0
C33 H48 O11,4.83e-05,2,0.0,C31 H44 O10,6.9e-05,3,0.748,-C2 -H4 -O1,0
C33 H48 O11,4.83e-05,2,0.0,C32 H46 O11,4.57e-05,3,0.731,-C1 -H2,0
C33 H48 O11,4.83e-05,2,0.0,C29 H44 O10,9.38e-05,3,1.004,-C4 -H4 -O1,0
C33 H48 O11,4.83e-05,2,0.0,C33 H46 O11,6.13e-05,3,1.161,-H2,0
C33 H48 O11,4.83e-05,2,0.0,C31 H46 O11,7.17e-05,3,1.103,-C2 -H2,0
C33 H48 O11,4.83e-05,2,0.0,C32 H48 O11,3.43e-05,3,1.043,-C1,0
C33 H48 O11,4.83e-05,2,0.0,C33 H50 O12,2.99e-05,3,0.997,H2 O1,0
C33 H48 O11,4.83e-05,2,0.0,C33 H48 O12,4.27e-05,3,0.839,O1,0
C33 H48 O11,4.83e-05,2,0.0,C33 H46 O12,6.02e-05,3,1.353,-H2 O1,0
C33 H48 O11,4.83e-05,2,0.0,C33 H44 O13,5.02e-05,3,0.958,-H4 O2,0
C33 H48 O11,4.83e-05,2,0.0,C32 H46 O12,6.21e-05,3,1.067,-C1 -H2 O1,0
C33 H48 O12,5.09e-05,2,0.839,C33 H46 O12,6.02e-05,3,1.353,-H2,1
C33 H48 O12,5.09e-05,2,0.839,C32 H48 O10,3.15e-05,3,0.549,-C1 -O2,0
C33 H48 O12,5.09e-05,2,0.839,C29 H44 O11,5.99e-05,3,1.035,-C4 -H4 -O1,1
C33 H48 O12,5.09e-05,2,0.839,C33 H46 O11,6.13e-05,3,1.161,-H2 -O1,1
C33 H48 O12,5.09e-05,2,0.839,C31 H46 O12,4.84e-05,3,0.915,-C2 -H2,0
C33 H48 O12,5.09e-05,2,0.839,C31 H44 O11,9.14e-05,3,1.268,-C2 -H4 -O1,1
C33 H48 O12,5.09e-05,2,0.839,C32 H48 O11,3.43e-05,3,1.043,-C1 -O1,1
C33 H48 O12,5.09e-05,2,0.839,C32 H46 O12,6.21e-05,3,1.067,-C1 -H2,1
C33 H48 O12,5.09e-05,2,0.839,C33 H46 O13,4.52e-05,3,0.0,-H2 O1,0
C33 H48 O12,5.09e-05,2,0.839,C33 H50 O13,2.35e-05,3,0.0,H2 O1,0
C33 H48 O12,5.09e-05,2,0.839,C33 H44 O14,4.63e-05,3,1.386,-H4 O2,1
C33 H48 O12,5.09e-05,2,0.839,C32 H46 O13,5.87e-05,3,0.0,-C1 -H2 O1,0
C33 H48 O12,5.09e-05,2,0.839,C33 H48 O14,2.68e-05,3,0.968,O2,0
C33 H48 O13,4.01e-05,2,0.0,C33 H46 O13,4.52e-05,3,0.0,-H2,0
C33 H48 O13,4.01e-05,2,0.0,C32 H48 O13,2.8e-05,3,0.755,-C1,0
C33 H48 O13,4.01e-05,2,0.0,C31 H46 O13,2.95e-05,3,0.815,-C2 -H2,0
C33 H48 O13,4.01e-05,2,0.0,C29 H44 O12,4.8e-05,3,1.0,-C4 -H4 -O1,0
C33 H48 O13,4.01e-05,2,0.0,C33 H46 O12,6.02e-05,3,1.353,-H2 -O1,0
C33 H48 O13,4.01e-05,2,0.0,C32 H46 O13,5.87e-05,3,0.0,-C1 -H2,0
C33 H48 O13,4.01e-05,2,0.0,C31 H44 O12,7.12e-05,3,0.856,-C2 -H4 -O1,0
C33 H48 O13,4.01e-05,2,0.0,C32 H48 O11,3.43e-05,3,1.043,-C1 -O2,0
C33 H48 O13,4.01e-05,2,0.0,C33 H48 O15,2.66e-05,3,0.0,O2,0
C33 H48 O13,4.01e-05,2,0.0,C33 H44 O15,4.23e-05,3,0.0,-H4 O2,0
C33 H48 O13,4.01e-05,2,0.0,C33 H50 O14,2.29e-05,3,0.798,H2 O1,0
C33 H48 O13,4.01e-05,2,0.0,C32 H46 O14,3.36e-05,3,0.0,-C1 -H2 O1,0
C33 H48 O13,4.01e-05,2,0.0,C33 H46 O14,3.96e-05,3,0.0,-H2 O1,0
C33 H48 O13,4.01e-05,2,0.0,C33 H48 O14,2.68e-05,3,0.968,O1,0
C33 H48 O14,2.77e-05,2,0.968,C31 H46 O14,3.56e-05,3,0.0,-C2 -H2,0
C33 H48 O14,2.77e-05,2,0.968,C33 H46 O13,4.52e-05,3,0.0,-H2 -O1,0
C33 H48 O14,2.77e-05,2,0.968,C32 H48 O13,2.8e-05,3,0.755,-C1 -O1,0
C33 H48 O14,2.77e-05,2,0.968,C31 H44 O13,4.96e-05,3,1.262,-C2 -H4 -O1,1
C33 H48 O14,2.77e-05,2,0.968,C29 H44 O13,3.08e-05,3,1.092,-C4 -H4 -O1,1
C33 H48 O14,2.77e-05,2,0.968,C32 H46 O14,3.36e-05,3,0.0,-C1 -H2,0
C33 H48 O14,2.77e-05,2,0.968,C33 H46 O14,3.96e-05,3,0.0,-H2,0
C33 H48 O14,2.77e-05,2,0.968,C33 H48 O15,2.66e-05,3,0.0,O1,0
C33 H48 O14,2.77e-05,2,0.968,C33 H46 O15,2.58e-05,3,0.0,-H2 O1,0
C33 H48 O9,3.68e-05,2,0.0,C32 H46 O9,3.51e-05,3,0.683,-C1 -H2,0
C33 H48 O9,3.68e-05,2,0.0,C33 H46 O9,2.71e-05,3,0.629,-H2,0
C33 H48 O9,3.68e-05,2,0.0,C32 H48 O8,2.95e-05,3,1.05,-C1 -O1,0
C33 H48 O9,3.68e-05,2,0.0,C31 H46 O9,6.41e-05,3,1.014,-C2 -H2,0
C33 H48 O9,3.68e-05,2,0.0,C29 H44 O8,8.17e-05,3,0.956,-C4 -H4 -O1,0
C33 H48 O9,3.68e-05,2,0.0,C31 H44 O8,5.58e-05,3,0.976,-C2 -H4 -O1,0
C33 H48 O9,3.68e-05,2,0.0,C33 H50 O10,2.43e-05,3,0.0,H2 O1,0
C33 H48 O9,3.68e-05,2,0.0,C33 H48 O10,3.53e-05,3,0.857,O1,0
C33 H48 O9,3.68e-05,2,0.0,C33 H46 O10,3.35e-05,3,0.898,-H2 O1,0
C33 H48 O9,3.68e-05,2,0.0,C32 H46 O10,5.06e-05,3,0.0,-C1 -H2 O1,0
C33 H48 O9,3.68e-05,2,0.0,C33 H44 O11,5.14e-05,3,0.598,-H4 O2,0
C33 H50 O12,3e-05,2,0.997,C32 H50 O10,2.65e-05,3,0.0,-C1 -O2,0
C33 H50 O12,3e-05,2,0.997,C29 H46 O11,3.25e-05,3,0.666,-C4 -H4 -O1,0
C33 H50 O12,3e-05,2,0.997,C32 H50 O11,2.72e-05,3,1.011,-C1 -O1,0
C33 H50 O12,3e-05,2,0.997,C33 H48 O12,4.27e-05,3,0.839,-H2,0
C33 H50 O12,3e-05,2,0.997,C31 H48 O12,2.77e-05,3,0.845,-C2 -H2,0
C33 H50 O12,3e-05,2,0.997,C31 H46 O11,7.17e-05,3,1.103,-C2 -H4 -O1,0
C33 H50 O12,3e-05,2,0.997,C33 H50 O13,2.35e-05,3,0.0,O1,0
C33 H50 O12,3e-05,2,0.997,C32 H48 O13,2.8e-05,3,0.755,-C1 -H2 O1,0
C33 H50 O12,3e-05,2,0.997,C33 H50 O14,2.29e-05,3,0.798,O2,0
C33 H50 O12,3e-05,2,0.997,C33 H46 O14,3.96e-05,3,0.0,-H4 O2,0
C33 H50 O14,2.87e-05,2,0.798,C31 H46 O13,2.95e-05,3,0.815,-C2 -H4 -O1,0
C33 H50 O14,2.87e-05,2,0.798,C33 H48 O14,2.68e-05,3,0.968,-H2,0
C33 H50 O14,2.87e-05,2,0.798,C33 H48 O15,2.66e-05,3,0.0,-H2 O1,0
C34 H26 O16,3.04e-05,2,0.0,C33 H26 O14,2.45e-05,3,0.0,-C1 -O2,0
C34 H26 O16,3.04e-05,2,0.0,C30 H22 O15,3.94e-05,3,0.0,-C4 -H4 -O1,0
C34 H26 O16,3.04e-05,2,0.0,C34 H28 O17,2.56e-05,3,0.0,H2 O1,0
C34 H30 O15,2.98e-05,2,0.0,C33 H28 O15,2.52e-05,3,0.0,-C1 -H2,0
C34 H30 O15,2.98e-05,2,0.0,C32 H26 O14,2.37e-05,3,0.0,-C2 -H4 -O1,0
C34 H30 O15,2.98e-05,2,0.0,C33 H30 O15,3.03e-05,3,0.944,-C1,0
C34 H30 O15,2.98e-05,2,0.0,C33 H30 O14,3.01e-05,3,0.971,-C1 -O1,0
C34 H30 O15,2.98e-05,2,0.0,C32 H28 O15,3.52e-05,3,0.844,-C2 -H2,0
C34 H30 O15,2.98e-05,2,0.0,C34 H30 O16,2.49e-05,3,0.0,O1,0
C34 H32 O16,3.06e-05,2,0.0,C33 H30 O16,3.58e-05,3,0.0,-C1 -H2,0
C34 H32 O16,3.06e-05,2,0.0,C33 H32 O15,3.34e-05,3,0.0,-C1 -O1,0
C34 H32 O16,3.06e-05,2,0.0,C32 H28 O15,3.52e-05,3,0.844,-C2 -H4 -O1,0
C34 H32 O16,3.06e-05,2,0.0,C30 H28 O15,5.62e-05,3,0.996,-C4 -H4 -O1,0
C34 H32 O16,3.06e-05,2,0.0,C34 H30 O16,2.49e-05,3,0.0,-H2,0
C34 H32 O16,3.06e-05,2,0.0,C34 H32 O17,2.79e-05,3,0.969,O1,0
C34 H32 O16,3.06e-05,2,0.0,C33 H30 O17,2.32e-05,3,0.0,-C1 -H2 O1,0
C34 H32 O17,2.88e-05,2,0.969,C33 H32 O15,3.34e-05,3,0.0,-C1 -O2,0
C34 H32 O17,2.88e-05,2,0.969,C33 H32 O17,3.18e-05,3,0.0,-C1,0
C34 H32 O17,2.88e-05,2,0.969,C32 H28 O16,2.89e-05,3,0.812,-C2 -H4 -O1,0
C34 H32 O17,2.88e-05,2,0.969,C33 H30 O17,2.32e-05,3,0.0,-C1 -H2,0
C34 H32 O17,2.88e-05,2,0.969,C34 H30 O16,2.49e-05,3,0.0,-H2 -O1,0
C34 H34 O16,3.05e-05,2,0.0,C34 H32 O15,2.74e-05,3,0.0,-H2 -O1,0
C34 H34 O16,3.05e-05,2,0.0,C32 H32 O16,4.48e-05,3,0.848,-C2 -H2,0
C34 H34 O16,3.05e-05,2,0.0,C33 H34 O16,3.19e-05,3,0.0,-C1,0
C34 H34 O16,3.05e-05,2,0.0,C30 H30 O15,7.67e-05,3,1.313,-C4 -H4 -O1,0
C34 H34 O16,3.05e-05,2,0.0,C33 H34 O14,4.1e-05,3,0.0,-C1 -O2,0
C34 H34 O16,3.05e-05,2,0.0,C33 H32 O17,3.18e-05,3,0.0,-C1 -H2 O1,0
C34 H34 O16,3.05e-05,2,0.0,C34 H32 O17,2.79e-05,3,0.969,-H2 O1,0
C34 H36 O13,3.36e-05,2,0.0,C34 H34 O12,2.99e-05,3,0.0,-H2 -O1,0
C34 H36 O13,3.36e-05,2,0.0,C33 H36 O12,2.46e-05,3,0.632,-C1 -O1,0
C34 H36 O13,3.36e-05,2,0.0,C34 H34 O13,2.42e-05,3,0.0,-H2,0
C34 H36 O13,3.36e-05,2,0.0,C30 H32 O12,5.97e-05,3,1.0,-C4 -H4 -O1,0
C34 H36 O13,3.36e-05,2,0.0,C32 H34 O13,5.48e-05,3,1.74,-C2 -H2,0
C34 H36 O13,3.36e-05,2,0.0,C34 H36 O14,3.19e-05,3,0.0,O1,0
C34 H36 O13,3.36e-05,2,0.0,C34 H32 O15,2.74e-05,3,0.0,-H4 O2,0
C34 H36 O13,3.36e-05,2,0.0,C34 H36 O15,3.28e-05,3,0.0,O2,0
C34 H36 O13,3.36e-05,2,0.0,C33 H34 O14,4.1e-05,3,0.0,-C1 -H2 O1,0
C34 H38 O15,4.5e-05,2,0.522,C34 H36 O14,3.19e-05,3,0.0,-H2 -O1,0
C34 H38 O15,4.5e-05,2,0.522,C33 H38 O15,4.34e-05,3,0.0,-C1,0
C34 H38 O15,4.5e-05,2,0.522,C34 H36 O15,3.28e-05,3,0.0,-H2,0
C34 H38 O15,4.5e-05,2,0.522,C30 H34 O14,6.32e-05,3,1.097,-C4 -H4 -O1,1
C34 H38 O15,4.5e-05,2,0.522,C32 H36 O15,3.7e-05,3,1.182,-C2 -H2,1
C34 H38 O15,4.5e-05,2,0.522,C32 H34 O14,3.85e-05,3,1.142,-C2 -H4 -O1,1
C34 H38 O15,4.5e-05,2,0.522,C33 H38 O13,4.12e-05,3,1.205,-C1 -O2,1
C34 H38 O15,4.5e-05,2,0.522,C33 H36 O15,3.68e-05,3,0.953,-C1 -H2,0
C34 H38 O15,4.5e-05,2,0.522,C33 H38 O14,4.3e-05,3,1.229,-C1 -O1,1
C34 H38 O15,4.5e-05,2,0.522,C34 H40 O16,2.25e-05,3,0.0,H2 O1,0
C34 H38 O15,4.5e-05,2,0.522,C34 H38 O16,3.38e-05,3,1.266,O1,1
C34 H38 O15,4.5e-05,2,0.522,C34 H36 O16,3.04e-05,3,0.0,-H2 O1,0
C34 H38 O16,2.67e-05,2,1.266,C33 H38 O15,4.34e-05,3,0.0,-C1 -O1,0
C34 H38 O16,2.67e-05,2,1.266,C33 H38 O16,2.26e-05,3,0.0,-C1,0
C34 H38 O16,2.67e-05,2,1.266,C34 H36 O15,3.28e-05,3,0.0,-H2 -O1,0
C34 H38 O16,2.67e-05,2,1.266,C32 H34 O15,4.36e-05,3,1.033,-C2 -H4 -O1,0
C34 H38 O16,2.67e-05,2,1.266,C33 H38 O14,4.3e-05,3,1.229,-C1 -O2,0
C34 H38 O16,2.67e-05,2,1.266,C30 H34 O15,5.66e-05,3,1.035,-C4 -H4 -O1,0
C34 H38 O16,2.67e-05,2,1.266,C34 H36 O16,3.04e-05,3,0.0,-H2,0
C34 H38 O16,2.67e-05,2,1.266,C32 H36 O16,2.63e-05,3,0.0,-C2 -H2,0
C34 H40 O11,2.78e-05,2,0.0,C33 H38 O11,2.96e-05,3,0.0,-C1 -H2,0
C34 H40 O11,2.78e-05,2,0.0,C32 H36 O10,3.16e-05,3,0.0,-C2 -H4 -O1,0
C34 H40 O11,2.78e-05,2,0.0,C33 H40 O10,3.81e-05,3,1.27,-C1 -O1,0
C34 H40 O11,2.78e-05,2,0.0,C32 H38 O11,4.96e-05,3,0.779,-C2 -H2,0
C34 H40 O11,2.78e-05,2,0.0,C33 H40 O11,4.62e-05,3,1.375,-C1,0
C34 H40 O11,2.78e-05,2,0.0,C30 H36 O10,8.3e-05,3,0.885,-C4 -H4 -O1,0
C34 H40 O11,2.78e-05,2,0.0,C34 H40 O13,2.49e-05,3,0.604,O2,0
C34 H40 O11,2.78e-05,2,0.0,C34 H42 O12,4.68e-05,3,0.969,H2 O1,0
C34 H40 O11,2.78e-05,2,0.0,C34 H38 O12,2.55e-05,3,0.0,-H2 O1,0
C34 H40 O11,2.78e-05,2,0.0,C33 H38 O12,3.69e-05,3,0.971,-C1 -H2 O1,0
C34 H40 O11,2.78e-05,2,0.0,C34 H40 O12,2.77e-05,3,0.708,O1,0
C34 H40 O12,3.91e-05,2,0.708,C32 H36 O11,3.46e-05,3,1.157,-C2 -H4 -O1,1
C34 H40 O12,3.91e-05,2,0.708,C33 H40 O10,3.81e-05,3,1.27,-C1 -O2,1
C34 H40 O12,3.91e-05,2,0.708,C33 H40 O11,4.62e-05,3,1.375,-C1 -O1,1
C34 H40 O12,3.91e-05,2,0.708,C34 H38 O12,2.55e-05,3,0.0,-H2,0
C34 H40 O12,3.91e-05,2,0.708,C33 H38 O12,3.69e-05,3,0.971,-C1 -H2,0
C34 H40 O12,3.91e-05,2,0.708,C30 H36 O11,8.56e-05,3,0.799,-C4 -H4 -O1,0
C34 H40 O12,3.91e-05,2,0.708,C33 H40 O12,4.72e-05,3,0.821,-C1,0
C34 H40 O12,3.91e-05,2,0.708,C32 H38 O12,4.96e-05,3,1.14,-C2 -H2,1
C34 H40 O12,3.91e-05,2,0.708,C34 H36 O14,3.19e-05,3,0.0,-H4 O2,0
C34 H40 O12,3.91e-05,2,0.708,C34 H38 O13,3.23e-05,3,0.0,-H2 O1,0
C34 H40 O12,3.91e-05,2,0.708,C34 H40 O14,3.66e-05,3,1.216,O2,1
C34 H40 O12,3.91e-05,2,0.708,C34 H40 O13,2.49e-05,3,0.604,O1,0
C34 H40 O12,3.91e-05,2,0.708,C34 H42 O13,2.49e-05,3,0.0,H2 O1,0
C34 H40 O12,3.91e-05,2,0.708,C33 H38 O13,4.12e-05,3,1.205,-C1 -H2 O1,1
C34 H40 O13,4.12e-05,2,0.604,C34 H38 O13,3.23e-05,3,0.0,-H2,0
C34 H40 O13,4.12e-05,2,0.604,C32 H36 O12,5.78e-05,3,1.248,-C2 -H4 -O1,1
C34 H40 O13,4.12e-05,2,0.604,C33 H40 O13,5.8e-05,3,1.226,-C1,1
C34 H40 O13,4.12e-05,2,0.604,C33 H40 O11,4.62e-05,3,1.375,-C1 -O2,1
C34 H40 O13,4.12e-05,2,0.604,C33 H38 O13,4.12e-05,3,1.205,-C1 -H2,1
C34 H40 O13,4.12e-05,2,0.604,C34 H38 O12,2.55e-05,3,0.0,-H2 -O1,0
C34 H40 O13,4.12e-05,2,0.604,C32 H38 O13,4.87e-05,3,0.827,-C2 -H2,0
C34 H40 O13,4.12e-05,2,0.604,C30 H36 O12,0.000100673,3,1.088,-C4 -H4 -O1,1
C34 H40 O13,4.12e-05,2,0.604,C33 H40 O12,4.72e-05,3,0.821,-C1 -O1,0
C34 H40 O13,4.12e-05,2,0.604,C34 H36 O15,3.28e-05,3,0.0,-H4 O2,0
C34 H40 O13,4.12e-05,2,0.604,C34 H40 O14,3.66e-05,3,1.216,O1,1
C34 H40 O13,4.12e-05,2,0.604,C34 H40 O15,2.45e-05,3,0.686,O2,0
C34 H40 O13,4.12e-05,2,0.604,C33 H38 O14,4.3e-05,3,1.229,-C1 -H2 O1,1
C34 H40 O13,4.12e-05,2,0.604,C34 H42 O14,4.79e-05,3,1.372,H2 O1,1
C34 H40 O14,3.01e-05,2,1.216,C34 H38 O13,3.23e-05,3,0.0,-H2 -O1,0
C34 H40 O14,3.01e-05,2,1.216,C33 H40 O13,5.8e-05,3,1.226,-C1 -O1,0
C34 H40 O14,3.01e-05,2,1.216,C32 H36 O13,4.71e-05,3,0.963,-C2 -H4 -O1,0
C34 H40 O14,3.01e-05,2,1.216,C30 H36 O13,7.77e-05,3,1.255,-C4 -H4 -O1,0
C34 H40 O14,3.01e-05,2,1.216,C33 H40 O14,4.83e-05,3,1.184,-C1,0
C34 H40 O14,3.01e-05,2,1.216,C33 H38 O14,4.3e-05,3,1.229,-C1 -H2,0
C34 H40 O14,3.01e-05,2,1.216,C33 H40 O12,4.72e-05,3,0.821,-C1 -O2,0
C34 H40 O14,3.01e-05,2,1.216,C32 H38 O14,4.42e-05,3,1.052,-C2 -H2,0
C34 H40 O14,3.01e-05,2,1.216,C34 H40 O16,2.25e-05,3,0.0,O2,0
C34 H40 O14,3.01e-05,2,1.216,C33 H38 O15,4.34e-05,3,0.0,-C1 -H2 O1,0
C34 H40 O14,3.01e-05,2,1.216,C34 H42 O15,2.26e-05,3,0.667,H2 O1,0
C34 H40 O14,3.01e-05,2,1.216,C34 H38 O15,2.35e-05,3,0.522,-H2 O1,0
C34 H40 O14,3.01e-05,2,1.216,C34 H40 O15,2.45e-05,3,0.686,O1,0
C34 H40 O14,3.01e-05,2,1.216,C34 H36 O16,3.04e-05,3,0.0,-H4 O2,0
C34 H40 O15,3.57e-05,2,0.686,C33 H38 O15,4.34e-05,3,0.0,-C1 -H2,0
C34 H40 O15,3.57e-05,2,0.686,C30 H36 O14,7.3e-05,3,0.957,-C4 -H4 -O1,0
C34 H40 O15,3.57e-05,2,0.686,C33 H40 O13,5.8e-05,3,1.226,-C1 -O2,1
C34 H40 O15,3.57e-05,2,0.686,C34 H38 O15,2.35e-05,3,0.522,-H2,0
C34 H40 O15,3.57e-05,2,0.686,C32 H36 O14,3.56e-05,3,0.718,-C2 -H4 -O1,0
C34 H40 O15,3.57e-05,2,0.686,C33 H40 O14,4.83e-05,3,1.184,-C1 -O1,1
C34 H40 O15,3.57e-05,2,0.686,C32 H38 O15,3.38e-05,3,0.849,-C2 -H2,0
C34 H40 O15,3.57e-05,2,0.686,C34 H40 O16,2.25e-05,3,0.0,O1,0
C34 H40 O15,3.57e-05,2,0.686,C33 H38 O16,2.26e-05,3,0.0,-C1 -H2 O1,0
C34 H40 O15,3.57e-05,2,0.686,C34 H38 O16,3.38e-05,3,1.266,-H2 O1,1
C34 H42 O11,3.31e-05,2,0.0,C32 H38 O10,4.29e-05,3,1.222,-C2 -H4 -O1,0
C34 H42 O11,3.31e-05,2,0.0,C33 H42 O11,4.39e-05,3,0.0,-C1,0
C34 H42 O11,3.31e-05,2,0.0,C33 H42 O9,2.81e-05,3,0.859,-C1 -O2,0
C34 H42 O11,3.31e-05,2,0.0,C30 H38 O10,0.000133181,3,0.943,-C4 -H4 -O1,0
C34 H42 O11,3.31e-05,2,0.0,C32 H40 O11,6.41e-05,3,0.968,-C2 -H2,0
C34 H42 O11,3.31e-05,2,0.0,C33 H40 O11,4.62e-05,3,1.375,-C1 -H2,0
C34 H42 O11,3.31e-05,2,0.0,C33 H42 O10,3.74e-05,3,1.172,-C1 -O1,0
C34 H42 O11,3.31e-05,2,0.0,C34 H38 O13,3.23e-05,3,0.0,-H4 O2,0
C34 H42 O11,3.31e-05,2,0.0,C34 H42 O13,2.49e-05,3,0.0,O2,0
C34 H42 O11,3.31e-05,2,0.0,C34 H42 O12,4.68e-05,3,0.969,O1,0
C34 H42 O11,3.31e-05,2,0.0,C34 H44 O12,5.81e-05,3,1.309,H2 O1,0
C34 H42 O11,3.31e-05,2,0.0,C33 H40 O12,4.72e-05,3,0.821,-C1 -H2 O1,0
C34 H42 O11,3.31e-05,2,0.0,C34 H40 O12,2.77e-05,3,0.708,-H2 O1,0
C34 H42 O12,4.83e-05,2,0.969,C33 H42 O11,4.39e-05,3,0.0,-C1 -O1,0
C34 H42 O12,4.83e-05,2,0.969,C33 H42 O12,5.32e-05,3,1.127,-C1,1
C34 H42 O12,4.83e-05,2,0.969,C32 H38 O11,4.96e-05,3,0.779,-C2 -H4 -O1,0
C34 H42 O12,4.83e-05,2,0.969,C33 H42 O10,3.74e-05,3,1.172,-C1 -O2,1
C34 H42 O12,4.83e-05,2,0.969,C30 H38 O11,0.000120414,3,0.996,-C4 -H4 -O1,0
C34 H42 O12,4.83e-05,2,0.969,C33 H40 O12,4.72e-05,3,0.821,-C1 -H2,0
C34 H42 O12,4.83e-05,2,0.969,C32 H40 O12,8.23e-05,3,1.024,-C2 -H2,0
C34 H42 O12,4.83e-05,2,0.969,C34 H40 O12,2.77e-05,3,0.708,-H2,0
C34 H42 O12,4.83e-05,2,0.969,C34 H40 O13,2.49e-05,3,0.604,-H2 O1,0
C34 H42 O12,4.83e-05,2,0.969,C33 H40 O13,5.8e-05,3,1.226,-C1 -H2 O1,1
C34 H42 O12,4.83e-05,2,0.969,C34 H42 O13,2.49e-05,3,0.0,O1,0
C34 H42 O12,4.83e-05,2,0.969,C34 H44 O13,4.58e-05,3,0.854,H2 O1,0
C34 H42 O12,4.83e-05,2,0.969,C34 H42 O14,4.79e-05,3,1.372,O2,1
C34 H42 O14,3.49e-05,2,1.372,C34 H40 O14,3.66e-05,3,1.216,-H2,0
C34 H42 O14,3.49e-05,2,1.372,C33 H42 O14,2.69e-05,3,0.58,-C1,0
C34 H42 O14,3.49e-05,2,1.372,C34 H40 O13,2.49e-05,3,0.604,-H2 -O1,0
