mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C28 H36 O14,6.09e-05,8,1.102,C27 H34 O15,4.59e-05,9,1.133,-C1 -H2 O1,0
C27 H34 O14,6.61e-05,8,1.047,C27 H34 O15,4.59e-05,9,1.133,O1,0
C28 H34 O16,3.4e-05,8,0.709,C27 H34 O16,3.34e-05,9,0.0,-C1,0
C29 H36 O16,2.51e-05,8,1.247,C27 H34 O16,3.34e-05,9,0.0,-C2 -H2,0
C27 H34 O15,4.05e-05,8,1.133,C27 H34 O16,3.34e-05,9,0.0,O1,0
C27 H38 O14,4.14e-05,8,0.0,C27 H34 O16,3.34e-05,9,0.0,-H4 O2,0
C27 H34 O14,6.61e-05,8,1.047,C27 H34 O16,3.34e-05,9,0.0,O2,0
C27 H36 O15,3.16e-05,8,1.133,C27 H34 O16,3.34e-05,9,0.0,-H2 O1,0
C28 H36 O15,3.66e-05,8,1.041,C27 H34 O16,3.34e-05,9,0.0,-C1 -H2 O1,0
C27 H32 O15,5.72e-05,8,1.056,C27 H34 O16,3.34e-05,9,0.0,H2 O1,0
C27 H36 O7,0.00012627,8,0.864,C27 H34 O6,3.67e-05,9,0.769,-H2 -O1,0
C27 H36 O6,4.92e-05,8,1.299,C27 H34 O6,3.67e-05,9,0.769,-H2,0
C28 H34 O7,5.68e-05,8,0.746,C27 H34 O6,3.67e-05,9,0.769,-C1 -O1,0
C28 H34 O8,9.44e-05,8,0.65,C27 H34 O6,3.67e-05,9,0.769,-C1 -O2,0
C29 H38 O7,4.4e-05,8,1.234,C27 H34 O6,3.67e-05,9,0.769,-C2 -H4 -O1,0
C28 H36 O6,3.18e-05,8,1.044,C27 H34 O6,3.67e-05,9,0.769,-C1 -H2,0
C27 H36 O5,3.24e-05,8,0.0,C27 H34 O6,3.67e-05,9,0.769,-H2 O1,0
C27 H36 O8,0.000204971,8,0.926,C27 H34 O7,8.54e-05,9,0.907,-H2 -O1,0
C31 H38 O8,2.35e-05,8,0.0,C27 H34 O7,8.54e-05,9,0.907,-C4 -H4 -O1,0
C27 H36 O7,0.00012627,8,0.864,C27 H34 O7,8.54e-05,9,0.907,-H2,0
C28 H34 O7,5.68e-05,8,0.746,C27 H34 O7,8.54e-05,9,0.907,-C1,0
C28 H34 O9,0.000108327,8,1.013,C27 H34 O7,8.54e-05,9,0.907,-C1 -O2,0
C28 H36 O7,6.39e-05,8,0.955,C27 H34 O7,8.54e-05,9,0.907,-C1 -H2,0
C28 H34 O8,9.44e-05,8,0.65,C27 H34 O7,8.54e-05,9,0.907,-C1 -O1,0
C29 H38 O8,0.000105833,8,0.805,C27 H34 O7,8.54e-05,9,0.907,-C2 -H4 -O1,0
C29 H36 O7,3.26e-05,8,0.868,C27 H34 O7,8.54e-05,9,0.907,-C2 -H2,0
C28 H36 O6,3.18e-05,8,1.044,C27 H34 O7,8.54e-05,9,0.907,-C1 -H2 O1,0
C27 H36 O6,4.92e-05,8,1.299,C27 H34 O7,8.54e-05,9,0.907,-H2 O1,0
C27 H32 O6,2.36e-05,8,1.123,C27 H34 O7,8.54e-05,9,0.907,H2 O1,0
C27 H34 O6,4.77e-05,8,0.769,C27 H34 O7,8.54e-05,9,0.907,O1,0
C31 H38 O9,4.06e-05,8,0.998,C27 H34 O8,0.000140962,9,0.845,-C4 -H4 -O1,0
C27 H36 O9,0.000272183,8,0.913,C27 H34 O8,0.000140962,9,0.845,-H2 -O1,0
C29 H36 O8,6.8e-05,8,0.94,C27 H34 O8,0.000140962,9,0.845,-C2 -H2,0
C27 H36 O8,0.000204971,8,0.926,C27 H34 O8,0.000140962,9,0.845,-H2,0
C28 H34 O10,0.000145936,8,0.978,C27 H34 O8,0.000140962,9,0.845,-C1 -O2,0
C28 H36 O8,0.000127186,8,0.909,C27 H34 O8,0.000140962,9,0.845,-C1 -H2,0
C28 H34 O9,0.000108327,8,1.013,C27 H34 O8,0.000140962,9,0.845,-C1 -O1,0
C29 H38 O9,0.000140948,8,0.914,C27 H34 O8,0.000140962,9,0.845,-C2 -H4 -O1,0
C28 H34 O8,9.44e-05,8,0.65,C27 H34 O8,0.000140962,9,0.845,-C1,0
C27 H36 O7,0.00012627,8,0.864,C27 H34 O8,0.000140962,9,0.845,-H2 O1,0
C27 H34 O6,4.77e-05,8,0.769,C27 H34 O8,0.000140962,9,0.845,O2,0
C27 H32 O7,5.74e-05,8,0.958,C27 H34 O8,0.000140962,9,0.845,H2 O1,0
C28 H36 O7,6.39e-05,8,0.955,C27 H34 O8,0.000140962,9,0.845,-C1 -H2 O1,0
C27 H38 O6,7.07e-05,8,0.822,C27 H34 O8,0.000140962,9,0.845,-H4 O2,0
C27 H34 O7,9.42e-05,8,0.907,C27 H34 O8,0.000140962,9,0.845,O1,0
C27 H36 O9,0.000272183,8,0.913,C27 H34 O9,0.000177389,9,0.922,-H2,0
C29 H38 O10,0.00016604,8,0.914,C27 H34 O9,0.000177389,9,0.922,-C2 -H4 -O1,0
C27 H36 O10,0.00026809,8,0.983,C27 H34 O9,0.000177389,9,0.922,-H2 -O1,0
C29 H36 O9,8.82e-05,8,0.896,C27 H34 O9,0.000177389,9,0.922,-C2 -H2,0
C28 H36 O9,0.000172594,8,0.899,C27 H34 O9,0.000177389,9,0.922,-C1 -H2,0
C28 H34 O10,0.000145936,8,0.978,C27 H34 O9,0.000177389,9,0.922,-C1 -O1,0
C28 H34 O11,0.000151997,8,1.02,C27 H34 O9,0.000177389,9,0.922,-C1 -O2,0
C28 H34 O9,0.000108327,8,1.013,C27 H34 O9,0.000177389,9,0.922,-C1,0
C31 H38 O10,5.6e-05,8,1.132,C27 H34 O9,0.000177389,9,0.922,-C4 -H4 -O1,0
C27 H34 O7,9.42e-05,8,0.907,C27 H34 O9,0.000177389,9,0.922,O2,0
C27 H36 O8,0.000204971,8,0.926,C27 H34 O9,0.000177389,9,0.922,-H2 O1,0
C28 H36 O8,0.000127186,8,0.909,C27 H34 O9,0.000177389,9,0.922,-C1 -H2 O1,0
C27 H34 O8,0.000166755,8,0.845,C27 H34 O9,0.000177389,9,0.922,O1,0
C27 H38 O7,0.000152478,8,0.762,C27 H34 O9,0.000177389,9,0.922,-H4 O2,0
C27 H32 O8,9.47e-05,8,1.036,C27 H34 O9,0.000177389,9,0.922,H2 O1,0
C27 H34 O12,0.000168715,8,0.947,C27 H35 N1 O11,2.98e-05,9,0.0,H1 -O1 N1,0
C28 H37 N1 O10,3.05e-05,8,0.757,C27 H35 N1 O11,2.98e-05,9,0.0,-C1 -H2 O1,0
C28 H38 O10,0.000209583,8,0.917,C27 H36 O10,0.000263546,9,0.983,-C1 -H2,0
C29 H40 O11,0.000153327,8,1.029,C27 H36 O10,0.000263546,9,0.983,-C2 -H4 -O1,0
C28 H36 O11,0.000202179,8,0.906,C27 H36 O10,0.000263546,9,0.983,-C1 -O1,0
C29 H38 O10,0.00016604,8,0.914,C27 H36 O10,0.000263546,9,0.983,-C2 -H2,0
C27 H38 O11,0.000155432,8,1.119,C27 H36 O10,0.000263546,9,0.983,-H2 -O1,0
C28 H36 O10,0.000177548,8,1.041,C27 H36 O10,0.000263546,9,0.983,-C1,0
C27 H38 O10,0.000237313,8,0.982,C27 H36 O10,0.000263546,9,0.983,-H2,0
C28 H36 O12,0.000161346,8,1.023,C27 H36 O10,0.000263546,9,0.983,-C1 -O2,0
C31 H40 O11,8.69e-05,8,0.896,C27 H36 O10,0.000263546,9,0.983,-C4 -H4 -O1,0
C27 H40 O8,0.00016257,8,1.026,C27 H36 O10,0.000263546,9,0.983,-H4 O2,0
C27 H34 O9,0.000192298,8,0.922,C27 H36 O10,0.000263546,9,0.983,H2 O1,0
C27 H36 O8,0.000204971,8,0.926,C27 H36 O10,0.000263546,9,0.983,O2,0
C28 H38 O9,0.000210999,8,0.938,C27 H36 O10,0.000263546,9,0.983,-C1 -H2 O1,0
C27 H38 O9,0.000246012,8,0.998,C27 H36 O10,0.000263546,9,0.983,-H2 O1,0
C27 H36 O9,0.000272183,8,0.913,C27 H36 O10,0.000263546,9,0.983,O1,0
C28 H36 O12,0.000161346,8,1.023,C27 H36 O11,0.000224541,9,1.021,-C1 -O1,0
C27 H38 O11,0.000155432,8,1.119,C27 H36 O11,0.000224541,9,1.021,-H2,0
C27 H38 O12,0.000146986,8,1.028,C27 H36 O11,0.000224541,9,1.021,-H2 -O1,0
C29 H38 O11,0.000166187,8,0.95,C27 H36 O11,0.000224541,9,1.021,-C2 -H2,0
C28 H36 O11,0.000202179,8,0.906,C27 H36 O11,0.000224541,9,1.021,-C1,0
C29 H40 O12,0.000129912,8,0.916,C27 H36 O11,0.000224541,9,1.021,-C2 -H4 -O1,0
C31 H40 O12,8.07e-05,8,0.955,C27 H36 O11,0.000224541,9,1.021,-C4 -H4 -O1,0
C28 H38 O11,0.000189128,8,0.938,C27 H36 O11,0.000224541,9,1.021,-C1 -H2,0
C28 H36 O13,9.92e-05,8,1.072,C27 H36 O11,0.000224541,9,1.021,-C1 -O2,0
C27 H40 O9,0.000186075,8,1.129,C27 H36 O11,0.000224541,9,1.021,-H4 O2,0
C28 H38 O10,0.000209583,8,0.917,C27 H36 O11,0.000224541,9,1.021,-C1 -H2 O1,0
C27 H36 O9,0.000272183,8,0.913,C27 H36 O11,0.000224541,9,1.021,O2,0
C27 H34 O10,0.000227728,8,0.953,C27 H36 O11,0.000224541,9,1.021,H2 O1,0
C27 H38 O10,0.000237313,8,0.982,C27 H36 O11,0.000224541,9,1.021,-H2 O1,0
C27 H36 O10,0.00026809,8,0.983,C27 H36 O11,0.000224541,9,1.021,O1,0
C29 H40 O13,7.27e-05,8,1.201,C27 H36 O12,0.000176485,9,1.105,-C2 -H4 -O1,0
C31 H40 O13,7.54e-05,8,1.015,C27 H36 O12,0.000176485,9,1.105,-C4 -H4 -O1,0
C28 H36 O13,9.92e-05,8,1.072,C27 H36 O12,0.000176485,9,1.105,-C1 -O1,0
C28 H38 O12,0.00014699,8,1.04,C27 H36 O12,0.000176485,9,1.105,-C1 -H2,0
C28 H36 O12,0.000161346,8,1.023,C27 H36 O12,0.000176485,9,1.105,-C1,0
C29 H38 O12,0.000115337,8,1.106,C27 H36 O12,0.000176485,9,1.105,-C2 -H2,0
C28 H36 O14,6.09e-05,8,1.102,C27 H36 O12,0.000176485,9,1.105,-C1 -O2,0
C27 H38 O13,8.08e-05,8,1.052,C27 H36 O12,0.000176485,9,1.105,-H2 -O1,0
C27 H38 O12,0.000146986,8,1.028,C27 H36 O12,0.000176485,9,1.105,-H2,0
C27 H40 O10,0.000148827,8,1.034,C27 H36 O12,0.000176485,9,1.105,-H4 O2,0
C27 H34 O11,0.000211425,8,1.008,C27 H36 O12,0.000176485,9,1.105,H2 O1,0
C27 H36 O11,0.000219861,8,1.021,C27 H36 O12,0.000176485,9,1.105,O1,0
C28 H38 O11,0.000189128,8,0.938,C27 H36 O12,0.000176485,9,1.105,-C1 -H2 O1,1
C27 H38 O11,0.000155432,8,1.119,C27 H36 O12,0.000176485,9,1.105,-H2 O1,0
C27 H36 O10,0.00026809,8,0.983,C27 H36 O12,0.000176485,9,1.105,O2,0
C29 H40 O14,5.22e-05,8,0.906,C27 H36 O13,0.000105298,9,1.012,-C2 -H4 -O1,0
C29 H38 O13,8.57e-05,8,1.086,C27 H36 O13,0.000105298,9,1.012,-C2 -H2,0
C27 H38 O13,8.08e-05,8,1.052,C27 H36 O13,0.000105298,9,1.012,-H2,0
C28 H36 O15,3.66e-05,8,1.041,C27 H36 O13,0.000105298,9,1.012,-C1 -O2,0
C28 H38 O13,8.69e-05,8,1.113,C27 H36 O13,0.000105298,9,1.012,-C1 -H2,0
C28 H36 O14,6.09e-05,8,1.102,C27 H36 O13,0.000105298,9,1.012,-C1 -O1,0
C27 H38 O14,4.14e-05,8,0.0,C27 H36 O13,0.000105298,9,1.012,-H2 -O1,0
C31 H40 O14,5.56e-05,8,1.036,C27 H36 O13,0.000105298,9,1.012,-C4 -H4 -O1,0
C28 H36 O13,9.92e-05,8,1.072,C27 H36 O13,0.000105298,9,1.012,-C1,0
C27 H40 O11,0.000121163,8,0.99,C27 H36 O13,0.000105298,9,1.012,-H4 O2,0
C28 H38 O12,0.00014699,8,1.04,C27 H36 O13,0.000105298,9,1.012,-C1 -H2 O1,0
C27 H36 O12,0.000159769,8,1.105,C27 H36 O13,0.000105298,9,1.012,O1,0
C27 H34 O12,0.000168715,8,0.947,C27 H36 O13,0.000105298,9,1.012,H2 O1,0
C27 H38 O12,0.000146986,8,1.028,C27 H36 O13,0.000105298,9,1.012,-H2 O1,0
C27 H36 O11,0.000219861,8,1.021,C27 H36 O13,0.000105298,9,1.012,O2,0
C29 H40 O15,2.57e-05,8,1.339,C27 H36 O14,6.89e-05,9,1.222,-C2 -H4 -O1,0
C28 H38 O14,5.5e-05,8,0.907,C27 H36 O14,6.89e-05,9,1.222,-C1 -H2,1
C28 H36 O14,6.09e-05,8,1.102,C27 H36 O14,6.89e-05,9,1.222,-C1,0
C31 H40 O15,4.04e-05,8,0.0,C27 H36 O14,6.89e-05,9,1.222,-C4 -H4 -O1,0
C27 H38 O14,4.14e-05,8,0.0,C27 H36 O14,6.89e-05,9,1.222,-H2,0
C28 H36 O15,3.66e-05,8,1.041,C27 H36 O14,6.89e-05,9,1.222,-C1 -O1,0
C29 H38 O14,5.15e-05,8,1.414,C27 H36 O14,6.89e-05,9,1.222,-C2 -H2,0
C27 H36 O13,0.000104048,8,1.012,C27 H36 O14,6.89e-05,9,1.222,O1,0
C28 H38 O13,8.69e-05,8,1.113,C27 H36 O14,6.89e-05,9,1.222,-C1 -H2 O1,0
C27 H36 O12,0.000159769,8,1.105,C27 H36 O14,6.89e-05,9,1.222,O2,0
C27 H40 O12,7.47e-05,8,1.335,C27 H36 O14,6.89e-05,9,1.222,-H4 O2,0
C27 H38 O13,8.08e-05,8,1.052,C27 H36 O14,6.89e-05,9,1.222,-H2 O1,0
C27 H34 O13,0.000127536,8,0.994,C27 H36 O14,6.89e-05,9,1.222,H2 O1,0
C29 H38 O15,3.65e-05,8,1.033,C27 H36 O15,3.58e-05,9,1.133,-C2 -H2,0
C28 H38 O15,2.64e-05,8,1.152,C27 H36 O15,3.58e-05,9,1.133,-C1 -H2,0
C28 H36 O15,3.66e-05,8,1.041,C27 H36 O15,3.58e-05,9,1.133,-C1,0
C28 H38 O14,5.5e-05,8,0.907,C27 H36 O15,3.58e-05,9,1.133,-C1 -H2 O1,1
C27 H34 O14,6.61e-05,8,1.047,C27 H36 O15,3.58e-05,9,1.133,H2 O1,0
C27 H36 O14,5.64e-05,8,1.222,C27 H36 O15,3.58e-05,9,1.133,O1,0
C27 H36 O13,0.000104048,8,1.012,C27 H36 O15,3.58e-05,9,1.133,O2,0
C27 H38 O14,4.14e-05,8,0.0,C27 H36 O15,3.58e-05,9,1.133,-H2 O1,0
C27 H40 O13,5.21e-05,8,1.213,C27 H36 O15,3.58e-05,9,1.133,-H4 O2,0
C27 H36 O15,3.16e-05,8,1.133,C27 H36 O17,2.67e-05,9,0.0,O2,0
C28 H36 O6,3.18e-05,8,1.044,C27 H36 O6,6.39e-05,9,1.299,-C1,0
C28 H36 O8,0.000127186,8,0.909,C27 H36 O6,6.39e-05,9,1.299,-C1 -O2,1
C28 H38 O6,5.09e-05,8,0.843,C27 H36 O6,6.39e-05,9,1.299,-C1 -H2,1
C27 H38 O6,7.07e-05,8,0.822,C27 H36 O6,6.39e-05,9,1.299,-H2,1
C29 H40 O7,7.87e-05,8,1.025,C27 H36 O6,6.39e-05,9,1.299,-C2 -H4 -O1,0
C27 H38 O7,0.000152478,8,0.762,C27 H36 O6,6.39e-05,9,1.299,-H2 -O1,1
C28 H36 O7,6.39e-05,8,0.955,C27 H36 O6,6.39e-05,9,1.299,-C1 -O1,1
C27 H36 O5,3.24e-05,8,0.0,C27 H36 O6,6.39e-05,9,1.299,O1,0
C29 H38 O7,4.4e-05,8,1.234,C27 H36 O7,0.000109154,9,0.864,-C2 -H2,0
C27 H38 O7,0.000152478,8,0.762,C27 H36 O7,0.000109154,9,0.864,-H2,0
C27 H38 O8,0.000205124,8,1.012,C27 H36 O7,0.000109154,9,0.864,-H2 -O1,0
C28 H36 O7,6.39e-05,8,0.955,C27 H36 O7,0.000109154,9,0.864,-C1,0
C28 H36 O8,0.000127186,8,0.909,C27 H36 O7,0.000109154,9,0.864,-C1 -O1,0
C28 H38 O7,9.98e-05,8,0.953,C27 H36 O7,0.000109154,9,0.864,-C1 -H2,0
C28 H36 O9,0.000172594,8,0.899,C27 H36 O7,0.000109154,9,0.864,-C1 -O2,0
C29 H40 O8,0.000122866,8,0.878,C27 H36 O7,0.000109154,9,0.864,-C2 -H4 -O1,0
C28 H38 O6,5.09e-05,8,0.843,C27 H36 O7,0.000109154,9,0.864,-C1 -H2 O1,0
C27 H36 O5,3.24e-05,8,0.0,C27 H36 O7,0.000109154,9,0.864,O2,0
C27 H40 O5,3.3e-05,8,0.821,C27 H36 O7,0.000109154,9,0.864,-H4 O2,0
C27 H38 O6,7.07e-05,8,0.822,C27 H36 O7,0.000109154,9,0.864,-H2 O1,0
C27 H34 O6,4.77e-05,8,0.769,C27 H36 O7,0.000109154,9,0.864,H2 O1,0
C27 H36 O6,4.92e-05,8,1.299,C27 H36 O7,0.000109154,9,0.864,O1,0
C29 H40 O9,0.000156406,8,1.007,C27 H36 O8,0.000189825,9,0.926,-C2 -H4 -O1,0
C28 H36 O9,0.000172594,8,0.899,C27 H36 O8,0.000189825,9,0.926,-C1 -O1,0
C27 H38 O9,0.000246012,8,0.998,C27 H36 O8,0.000189825,9,0.926,-H2 -O1,0
C28 H38 O8,0.000166475,8,0.871,C27 H36 O8,0.000189825,9,0.926,-C1 -H2,0
C27 H38 O8,0.000205124,8,1.012,C27 H36 O8,0.000189825,9,0.926,-H2,0
C28 H36 O10,0.000177548,8,1.041,C27 H36 O8,0.000189825,9,0.926,-C1 -O2,0
C31 H40 O9,5.42e-05,8,1.057,C27 H36 O8,0.000189825,9,0.926,-C4 -H4 -O1,0
C28 H36 O8,0.000127186,8,0.909,C27 H36 O8,0.000189825,9,0.926,-C1,0
C29 H38 O8,0.000105833,8,0.805,C27 H36 O8,0.000189825,9,0.926,-C2 -H2,0
C27 H38 O7,0.000152478,8,0.762,C27 H36 O8,0.000189825,9,0.926,-H2 O1,0
C27 H34 O7,9.42e-05,8,0.907,C27 H36 O8,0.000189825,9,0.926,H2 O1,0
C27 H40 O6,6.7e-05,8,1.036,C27 H36 O8,0.000189825,9,0.926,-H4 O2,0
C28 H38 O7,9.98e-05,8,0.953,C27 H36 O8,0.000189825,9,0.926,-C1 -H2 O1,0
C27 H36 O6,4.92e-05,8,1.299,C27 H36 O8,0.000189825,9,0.926,O2,0
C27 H36 O7,0.00012627,8,0.864,C27 H36 O8,0.000189825,9,0.926,O1,0
C28 H36 O11,0.000202179,8,0.906,C27 H36 O9,0.000248421,9,0.913,-C1 -O2,0
C29 H38 O9,0.000140948,8,0.914,C27 H36 O9,0.000248421,9,0.913,-C2 -H2,0
C27 H38 O10,0.000237313,8,0.982,C27 H36 O9,0.000248421,9,0.913,-H2 -O1,0
C28 H36 O9,0.000172594,8,0.899,C27 H36 O9,0.000248421,9,0.913,-C1,0
C28 H38 O9,0.000210999,8,0.938,C27 H36 O9,0.000248421,9,0.913,-C1 -H2,0
C31 H40 O10,7.46e-05,8,0.972,C27 H36 O9,0.000248421,9,0.913,-C4 -H4 -O1,0
C29 H40 O10,0.000186294,8,0.923,C27 H36 O9,0.000248421,9,0.913,-C2 -H4 -O1,0
C27 H38 O9,0.000246012,8,0.998,C27 H36 O9,0.000248421,9,0.913,-H2,0
C28 H36 O10,0.000177548,8,1.041,C27 H36 O9,0.000248421,9,0.913,-C1 -O1,0
C27 H34 O8,0.000166755,8,0.845,C27 H36 O9,0.000248421,9,0.913,H2 O1,0
C28 H38 O8,0.000166475,8,0.871,C27 H36 O9,0.000248421,9,0.913,-C1 -H2 O1,0
C27 H40 O7,0.000120172,8,0.945,C27 H36 O9,0.000248421,9,0.913,-H4 O2,0
C27 H36 O7,0.00012627,8,0.864,C27 H36 O9,0.000248421,9,0.913,O2,0
C27 H38 O8,0.000205124,8,1.012,C27 H36 O9,0.000248421,9,0.913,-H2 O1,0
C27 H36 O8,0.000204971,8,0.926,C27 H36 O9,0.000248421,9,0.913,O1,0
C28 H37 N1 O10,3.05e-05,8,0.757,C27 H37 N1 O10,2.23e-05,9,0.0,-C1,0
C27 H36 O11,0.000219861,8,1.021,C27 H37 N1 O10,2.23e-05,9,0.0,H1 -O1 N1,0
C28 H39 N1 O9,2.21e-05,8,0.0,C27 H37 N1 O10,2.23e-05,9,0.0,-C1 -H2 O1,0
C27 H36 O12,0.000159769,8,1.105,C27 H37 N1 O11,2.55e-05,9,0.0,H1 -O1 N1,0
C28 H38 O11,0.000189128,8,0.938,C27 H38 O10,0.000233099,9,0.982,-C1 -O1,0
C28 H38 O10,0.000209583,8,0.917,C27 H38 O10,0.000233099,9,0.982,-C1,0
C27 H40 O11,0.000121163,8,0.99,C27 H38 O10,0.000233099,9,0.982,-H2 -O1,0
C31 H42 O11,9.07e-05,8,0.928,C27 H38 O10,0.000233099,9,0.982,-C4 -H4 -O1,0
C28 H38 O12,0.00014699,8,1.04,C27 H38 O10,0.000233099,9,0.982,-C1 -O2,0
C27 H40 O10,0.000148827,8,1.034,C27 H38 O10,0.000233099,9,0.982,-H2,0
C29 H40 O10,0.000186294,8,0.923,C27 H38 O10,0.000233099,9,0.982,-C2 -H2,0
C29 H42 O11,0.000118557,8,1.039,C27 H38 O10,0.000233099,9,0.982,-C2 -H4 -O1,0
C28 H40 O10,0.000181491,8,0.959,C27 H38 O10,0.000233099,9,0.982,-C1 -H2,0
C27 H40 O9,0.000186075,8,1.129,C27 H38 O10,0.000233099,9,0.982,-H2 O1,0
C27 H42 O8,9.25e-05,8,1.025,C27 H38 O10,0.000233099,9,0.982,-H4 O2,0
C27 H38 O9,0.000246012,8,0.998,C27 H38 O10,0.000233099,9,0.982,O1,0
C27 H36 O9,0.000272183,8,0.913,C27 H38 O10,0.000233099,9,0.982,H2 O1,0
C27 H38 O8,0.000205124,8,1.012,C27 H38 O10,0.000233099,9,0.982,O2,0
C28 H40 O9,0.000193575,8,0.91,C27 H38 O10,0.000233099,9,0.982,-C1 -H2 O1,0
C29 H40 O11,0.000153327,8,1.029,C27 H38 O11,0.000173945,9,1.119,-C2 -H2,0
C28 H38 O12,0.00014699,8,1.04,C27 H38 O11,0.000173945,9,1.119,-C1 -O1,0
C28 H38 O13,8.69e-05,8,1.113,C27 H38 O11,0.000173945,9,1.119,-C1 -O2,0
C29 H42 O12,8.29e-05,8,0.925,C27 H38 O11,0.000173945,9,1.119,-C2 -H4 -O1,1
C31 H42 O12,8.42e-05,8,0.999,C27 H38 O11,0.000173945,9,1.119,-C4 -H4 -O1,0
C27 H40 O12,7.47e-05,8,1.335,C27 H38 O11,0.000173945,9,1.119,-H2 -O1,0
C28 H40 O11,0.000149524,8,1.011,C27 H38 O11,0.000173945,9,1.119,-C1 -H2,0
C27 H40 O11,0.000121163,8,0.99,C27 H38 O11,0.000173945,9,1.119,-H2,0
C28 H38 O11,0.000189128,8,0.938,C27 H38 O11,0.000173945,9,1.119,-C1,1
C27 H38 O9,0.000246012,8,0.998,C27 H38 O11,0.000173945,9,1.119,O2,0
C28 H40 O10,0.000181491,8,0.959,C27 H38 O11,0.000173945,9,1.119,-C1 -H2 O1,1
C27 H38 O10,0.000237313,8,0.982,C27 H38 O11,0.000173945,9,1.119,O1,0
C27 H42 O9,9.59e-05,8,1.136,C27 H38 O11,0.000173945,9,1.119,-H4 O2,0
C27 H40 O10,0.000148827,8,1.034,C27 H38 O11,0.000173945,9,1.119,-H2 O1,0
C27 H36 O10,0.00026809,8,0.983,C27 H38 O11,0.000173945,9,1.119,H2 O1,0
C31 H42 O13,7e-05,8,1.077,C27 H38 O12,0.000151036,9,1.028,-C4 -H4 -O1,0
C28 H38 O14,5.5e-05,8,0.907,C27 H38 O12,0.000151036,9,1.028,-C1 -O2,1
C28 H38 O13,8.69e-05,8,1.113,C27 H38 O12,0.000151036,9,1.028,-C1 -O1,0
C28 H38 O12,0.00014699,8,1.04,C27 H38 O12,0.000151036,9,1.028,-C1,0
C28 H40 O12,0.000107578,8,1.014,C27 H38 O12,0.000151036,9,1.028,-C1 -H2,0
C29 H40 O12,0.000129912,8,0.916,C27 H38 O12,0.000151036,9,1.028,-C2 -H2,1
C29 H42 O13,5.53e-05,8,1.219,C27 H38 O12,0.000151036,9,1.028,-C2 -H4 -O1,0
C27 H40 O13,5.21e-05,8,1.213,C27 H38 O12,0.000151036,9,1.028,-H2 -O1,0
C27 H40 O12,7.47e-05,8,1.335,C27 H38 O12,0.000151036,9,1.028,-H2,0
C27 H42 O10,8.5e-05,8,1.045,C27 H38 O12,0.000151036,9,1.028,-H4 O2,0
C27 H40 O11,0.000121163,8,0.99,C27 H38 O12,0.000151036,9,1.028,-H2 O1,0
C27 H38 O11,0.000155432,8,1.119,C27 H38 O12,0.000151036,9,1.028,O1,0
C27 H38 O10,0.000237313,8,0.982,C27 H38 O12,0.000151036,9,1.028,O2,0
C27 H36 O11,0.000219861,8,1.021,C27 H38 O12,0.000151036,9,1.028,H2 O1,0
C28 H40 O11,0.000149524,8,1.011,C27 H38 O12,0.000151036,9,1.028,-C1 -H2 O1,0
C28 H38 O14,5.5e-05,8,0.907,C27 H38 O13,8.5e-05,9,1.052,-C1 -O1,1
C28 H38 O15,2.64e-05,8,1.152,C27 H38 O13,8.5e-05,9,1.052,-C1 -O2,0
C27 H40 O13,5.21e-05,8,1.213,C27 H38 O13,8.5e-05,9,1.052,-H2,0
C29 H40 O13,7.27e-05,8,1.201,C27 H38 O13,8.5e-05,9,1.052,-C2 -H2,0
C28 H38 O13,8.69e-05,8,1.113,C27 H38 O13,8.5e-05,9,1.052,-C1,0
C28 H40 O13,6.47e-05,8,1.07,C27 H38 O13,8.5e-05,9,1.052,-C1 -H2,0
C27 H40 O14,3.22e-05,8,0.935,C27 H38 O13,8.5e-05,9,1.052,-H2 -O1,1
C29 H42 O14,4.01e-05,8,1.047,C27 H38 O13,8.5e-05,9,1.052,-C2 -H4 -O1,0
C31 H42 O14,5.53e-05,8,0.976,C27 H38 O13,8.5e-05,9,1.052,-C4 -H4 -O1,0
C27 H40 O12,7.47e-05,8,1.335,C27 H38 O13,8.5e-05,9,1.052,-H2 O1,0
C27 H42 O11,6.78e-05,8,0.922,C27 H38 O13,8.5e-05,9,1.052,-H4 O2,1
C27 H38 O12,0.000146986,8,1.028,C27 H38 O13,8.5e-05,9,1.052,O1,0
C27 H38 O11,0.000155432,8,1.119,C27 H38 O13,8.5e-05,9,1.052,O2,0
C27 H36 O12,0.000159769,8,1.105,C27 H38 O13,8.5e-05,9,1.052,H2 O1,0
C28 H40 O12,0.000107578,8,1.014,C27 H38 O13,8.5e-05,9,1.052,-C1 -H2 O1,0
C29 H40 O15,2.57e-05,8,1.339,C27 H38 O15,2.86e-05,9,0.0,-C2 -H2,0
C28 H38 O15,2.64e-05,8,1.152,C27 H38 O15,2.86e-05,9,0.0,-C1,0
C27 H38 O13,8.08e-05,8,1.052,C27 H38 O15,2.86e-05,9,0.0,O2,0
C27 H38 O14,4.14e-05,8,0.0,C27 H38 O15,2.86e-05,9,0.0,O1,0
C27 H40 O14,3.22e-05,8,0.935,C27 H38 O15,2.86e-05,9,0.0,-H2 O1,0
C27 H42 O13,2.36e-05,8,1.059,C27 H38 O15,2.86e-05,9,0.0,-H4 O2,0
