mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C27 H24 O12,0.000104952,7,1.093,C25 H20 O11,0.000117943,8,0.913,-C2 -H4 -O1,0
C25 H22 O12,0.00018684,7,0.867,C25 H20 O11,0.000117943,8,0.913,-H2 -O1,0
C26 H22 O11,0.000134222,7,0.788,C25 H20 O11,0.000117943,8,0.913,-C1 -H2,0
C26 H20 O11,8.77e-05,7,1.122,C25 H20 O11,0.000117943,8,0.913,-C1,0
C26 H20 O12,9.22e-05,7,0.921,C25 H20 O11,0.000117943,8,0.913,-C1 -O1,0
C29 H24 O12,4.73e-05,7,1.203,C25 H20 O11,0.000117943,8,0.913,-C4 -H4 -O1,0
C26 H20 O13,8.47e-05,7,0.824,C25 H20 O11,0.000117943,8,0.913,-C1 -O2,0
C27 H22 O11,6.39e-05,7,1.158,C25 H20 O11,0.000117943,8,0.913,-C2 -H2,0
C25 H22 O11,0.000173966,7,0.94,C25 H20 O11,0.000117943,8,0.913,-H2,0
C26 H22 O10,8.23e-05,7,1.074,C25 H20 O11,0.000117943,8,0.913,-C1 -H2 O1,0
C25 H22 O10,0.000150395,7,0.94,C25 H20 O11,0.000117943,8,0.913,-H2 O1,0
C25 H20 O10,0.000103825,7,1.061,C25 H20 O11,0.000117943,8,0.913,O1,0
C25 H20 O9,8.46e-05,7,0.949,C25 H20 O11,0.000117943,8,0.913,O2,0
C25 H18 O10,6.41e-05,7,1.076,C25 H20 O11,0.000117943,8,0.913,H2 O1,0
C25 H24 O9,0.000143614,7,1.006,C25 H20 O11,0.000117943,8,0.913,-H4 O2,0
C26 H20 O13,8.47e-05,7,0.824,C25 H20 O12,0.000116657,8,0.945,-C1 -O1,0
C26 H20 O14,7.02e-05,7,0.922,C25 H20 O12,0.000116657,8,0.945,-C1 -O2,0
C26 H22 O12,0.00012043,7,0.979,C25 H20 O12,0.000116657,8,0.945,-C1 -H2,0
C26 H20 O12,9.22e-05,7,0.921,C25 H20 O12,0.000116657,8,0.945,-C1,0
C27 H24 O13,0.000117135,7,0.846,C25 H20 O12,0.000116657,8,0.945,-C2 -H4 -O1,0
C25 H22 O13,0.000151775,7,0.889,C25 H20 O12,0.000116657,8,0.945,-H2 -O1,0
C29 H24 O13,6.72e-05,7,0.701,C25 H20 O12,0.000116657,8,0.945,-C4 -H4 -O1,0
C25 H22 O12,0.00018684,7,0.867,C25 H20 O12,0.000116657,8,0.945,-H2,0
C27 H22 O12,8.19e-05,7,0.917,C25 H20 O12,0.000116657,8,0.945,-C2 -H2,0
C25 H22 O11,0.000173966,7,0.94,C25 H20 O12,0.000116657,8,0.945,-H2 O1,0
C25 H20 O11,0.00012917,7,0.913,C25 H20 O12,0.000116657,8,0.945,O1,0
C26 H22 O11,0.000134222,7,0.788,C25 H20 O12,0.000116657,8,0.945,-C1 -H2 O1,0
C25 H20 O10,0.000103825,7,1.061,C25 H20 O12,0.000116657,8,0.945,O2,0
C25 H18 O11,8.45e-05,7,0.863,C25 H20 O12,0.000116657,8,0.945,H2 O1,0
C25 H24 O10,0.000181243,7,0.94,C25 H20 O12,0.000116657,8,0.945,-H4 O2,0
C26 H20 O14,7.02e-05,7,0.922,C25 H20 O13,9.72e-05,8,0.902,-C1 -O1,0
C26 H20 O15,3.97e-05,7,0.98,C25 H20 O13,9.72e-05,8,0.902,-C1 -O2,0
C26 H22 O13,0.000121223,7,0.854,C25 H20 O13,9.72e-05,8,0.902,-C1 -H2,0
C27 H22 O13,8.4e-05,7,0.94,C25 H20 O13,9.72e-05,8,0.902,-C2 -H2,0
C29 H24 O14,5.88e-05,7,0.73,C25 H20 O13,9.72e-05,8,0.902,-C4 -H4 -O1,0
C25 H22 O13,0.000151775,7,0.889,C25 H20 O13,9.72e-05,8,0.902,-H2,0
C27 H24 O14,0.000103692,7,0.793,C25 H20 O13,9.72e-05,8,0.902,-C2 -H4 -O1,0
C25 H22 O14,0.000110439,7,0.878,C25 H20 O13,9.72e-05,8,0.902,-H2 -O1,0
C26 H20 O13,8.47e-05,7,0.824,C25 H20 O13,9.72e-05,8,0.902,-C1,0
C25 H18 O12,7.95e-05,7,0.999,C25 H20 O13,9.72e-05,8,0.902,H2 O1,0
C25 H22 O12,0.00018684,7,0.867,C25 H20 O13,9.72e-05,8,0.902,-H2 O1,0
C25 H24 O11,0.000198412,7,1.045,C25 H20 O13,9.72e-05,8,0.902,-H4 O2,0
C26 H22 O12,0.00012043,7,0.979,C25 H20 O13,9.72e-05,8,0.902,-C1 -H2 O1,0
C25 H20 O12,0.000123492,7,0.945,C25 H20 O13,9.72e-05,8,0.902,O1,0
C25 H20 O11,0.00012917,7,0.913,C25 H20 O13,9.72e-05,8,0.902,O2,0
C25 H22 O15,6.46e-05,7,0.872,C25 H20 O14,6.8e-05,8,1.013,-H2 -O1,0
C25 H22 O14,0.000110439,7,0.878,C25 H20 O14,6.8e-05,8,1.013,-H2,0
C26 H20 O14,7.02e-05,7,0.922,C25 H20 O14,6.8e-05,8,1.013,-C1,0
C27 H22 O14,7.08e-05,7,0.838,C25 H20 O14,6.8e-05,8,1.013,-C2 -H2,0
C26 H20 O15,3.97e-05,7,0.98,C25 H20 O14,6.8e-05,8,1.013,-C1 -O1,0
C26 H22 O14,8.45e-05,7,0.942,C25 H20 O14,6.8e-05,8,1.013,-C1 -H2,0
C27 H24 O15,5.45e-05,7,0.906,C25 H20 O14,6.8e-05,8,1.013,-C2 -H4 -O1,0
C29 H24 O15,4.21e-05,7,0.805,C25 H20 O14,6.8e-05,8,1.013,-C4 -H4 -O1,0
C25 H20 O12,0.000123492,7,0.945,C25 H20 O14,6.8e-05,8,1.013,O2,0
C25 H20 O13,0.000107788,7,0.902,C25 H20 O14,6.8e-05,8,1.013,O1,0
C25 H18 O13,6.23e-05,7,1.072,C25 H20 O14,6.8e-05,8,1.013,H2 O1,0
C25 H22 O13,0.000151775,7,0.889,C25 H20 O14,6.8e-05,8,1.013,-H2 O1,0
C25 H24 O12,0.000229101,7,0.862,C25 H20 O14,6.8e-05,8,1.013,-H4 O2,0
C26 H22 O13,0.000121223,7,0.854,C25 H20 O14,6.8e-05,8,1.013,-C1 -H2 O1,0
C25 H22 O16,3.91e-05,7,0.793,C25 H20 O15,4.48e-05,8,0.945,-H2 -O1,0
C27 H24 O16,3.59e-05,7,1.031,C25 H20 O15,4.48e-05,8,0.945,-C2 -H4 -O1,0
C26 H20 O15,3.97e-05,7,0.98,C25 H20 O15,4.48e-05,8,0.945,-C1,0
C26 H22 O15,6.25e-05,7,0.742,C25 H20 O15,4.48e-05,8,0.945,-C1 -H2,0
C27 H22 O15,4.75e-05,7,1.051,C25 H20 O15,4.48e-05,8,0.945,-C2 -H2,0
C25 H22 O15,6.46e-05,7,0.872,C25 H20 O15,4.48e-05,8,0.945,-H2,0
C29 H24 O16,2.81e-05,7,1.025,C25 H20 O15,4.48e-05,8,0.945,-C4 -H4 -O1,0
C25 H20 O14,6.71e-05,7,1.013,C25 H20 O15,4.48e-05,8,0.945,O1,0
C25 H20 O13,0.000107788,7,0.902,C25 H20 O15,4.48e-05,8,0.945,O2,0
C26 H22 O14,8.45e-05,7,0.942,C25 H20 O15,4.48e-05,8,0.945,-C1 -H2 O1,0
C25 H22 O14,0.000110439,7,0.878,C25 H20 O15,4.48e-05,8,0.945,-H2 O1,0
C25 H18 O14,4.3e-05,7,0.0,C25 H20 O15,4.48e-05,8,0.945,H2 O1,0
C25 H24 O13,0.000168897,7,0.904,C25 H20 O15,4.48e-05,8,0.945,-H4 O2,0
C27 H24 O17,3.03e-05,7,0.0,C25 H20 O16,2.27e-05,8,0.0,-C2 -H4 -O1,0
C26 H22 O16,3.21e-05,7,0.0,C25 H20 O16,2.27e-05,8,0.0,-C1 -H2,0
C25 H22 O16,3.91e-05,7,0.793,C25 H20 O16,2.27e-05,8,0.0,-H2,0
C25 H18 O15,2.65e-05,7,1.034,C25 H20 O16,2.27e-05,8,0.0,H2 O1,0
C25 H20 O14,6.71e-05,7,1.013,C25 H20 O16,2.27e-05,8,0.0,O2,0
C25 H20 O15,4.74e-05,7,0.945,C25 H20 O16,2.27e-05,8,0.0,O1,0
C25 H24 O14,0.000111171,7,1.077,C25 H20 O16,2.27e-05,8,0.0,-H4 O2,0
C26 H22 O15,6.25e-05,7,0.742,C25 H20 O16,2.27e-05,8,0.0,-C1 -H2 O1,0
C25 H22 O15,6.46e-05,7,0.872,C25 H20 O16,2.27e-05,8,0.0,-H2 O1,0
C26 H20 O8 S1,5.35e-05,7,0.938,C25 H20 O6 S1,0.000104664,8,1.096,-C1 -O2,1
C26 H22 O6 S1,9.18e-05,7,1.053,C25 H20 O6 S1,0.000104664,8,1.096,-C1 -H2,0
C26 H20 O7 S1,7.19e-05,7,1.138,C25 H20 O6 S1,0.000104664,8,1.096,-C1 -O1,0
C25 H22 O7 S1,5.29e-05,7,0.966,C25 H20 O6 S1,0.000104664,8,1.096,-H2 -O1,1
C25 H22 O5 S1,0.000102604,7,1.172,C25 H20 O6 S1,0.000104664,8,1.096,-H2 O1,0
C25 H24 O4 S1,0.000112655,7,0.957,C25 H20 O6 S1,0.000104664,8,1.096,-H4 O2,1
C25 H22 O7 S1,5.29e-05,7,0.966,C25 H20 O7 S1,8.15e-05,8,0.982,-H2,0
C26 H20 O9 S1,2.78e-05,7,1.158,C25 H20 O7 S1,8.15e-05,8,0.982,-C1 -O2,0
C26 H20 O7 S1,7.19e-05,7,1.138,C25 H20 O7 S1,8.15e-05,8,0.982,-C1,0
C25 H22 O8 S1,3.43e-05,7,0.825,C25 H20 O7 S1,8.15e-05,8,0.982,-H2 -O1,0
C26 H20 O8 S1,5.35e-05,7,0.938,C25 H20 O7 S1,8.15e-05,8,0.982,-C1 -O1,0
C29 H24 O8 S1,3.5e-05,7,1.186,C25 H20 O7 S1,8.15e-05,8,0.982,-C4 -H4 -O1,0
C26 H22 O7 S1,7.5e-05,7,0.747,C25 H20 O7 S1,8.15e-05,8,0.982,-C1 -H2,0
C27 H22 O7 S1,6.54e-05,7,0.872,C25 H20 O7 S1,8.15e-05,8,0.982,-C2 -H2,0
C27 H24 O8 S1,3.91e-05,7,1.061,C25 H20 O7 S1,8.15e-05,8,0.982,-C2 -H4 -O1,0
C26 H22 O6 S1,9.18e-05,7,1.053,C25 H20 O7 S1,8.15e-05,8,0.982,-C1 -H2 O1,0
C25 H20 O6 S1,9.55e-05,7,1.096,C25 H20 O7 S1,8.15e-05,8,0.982,O1,0
C25 H22 O9,0.000100932,7,1.026,C25 H20 O8,4.45e-05,8,0.873,-H2 -O1,0
C25 H22 O8,5.37e-05,7,1.08,C25 H20 O8,4.45e-05,8,0.873,-H2,0
C26 H22 O8,4.4e-05,7,0.884,C25 H20 O8,4.45e-05,8,0.873,-C1 -H2,0
C26 H20 O8,3.53e-05,7,0.887,C25 H20 O8,4.45e-05,8,0.873,-C1,0
C26 H20 O9,4.91e-05,7,0.741,C25 H20 O8,4.45e-05,8,0.873,-C1 -O1,0
C26 H20 O10,6.25e-05,7,1.058,C25 H20 O8,4.45e-05,8,0.873,-C1 -O2,0
C27 H24 O9,3.54e-05,7,1.285,C25 H20 O8,4.45e-05,8,0.873,-C2 -H4 -O1,0
C25 H20 O8 S1,4.29e-05,7,1.259,C25 H20 O8,4.45e-05,8,0.873,-S1,0
C25 H22 O7,3.59e-05,7,0.0,C25 H20 O8,4.45e-05,8,0.873,-H2 O1,0
C29 H24 O9 S1,3.96e-05,7,0.0,C25 H20 O8 S1,5.4e-05,8,1.259,-C4 -H4 -O1,0
C26 H20 O9 S1,2.78e-05,7,1.158,C25 H20 O8 S1,5.4e-05,8,1.259,-C1 -O1,0
C25 H22 O8 S1,3.43e-05,7,0.825,C25 H20 O8 S1,5.4e-05,8,1.259,-H2,1
C26 H20 O8 S1,5.35e-05,7,0.938,C25 H20 O8 S1,5.4e-05,8,1.259,-C1,1
C26 H22 O8 S1,4.56e-05,7,0.785,C25 H20 O8 S1,5.4e-05,8,1.259,-C1 -H2,1
C27 H22 O8 S1,5.25e-05,7,0.952,C25 H20 O8 S1,5.4e-05,8,1.259,-C2 -H2,1
C25 H22 O7 S1,5.29e-05,7,0.966,C25 H20 O8 S1,5.4e-05,8,1.259,-H2 O1,1
C26 H22 O7 S1,7.5e-05,7,0.747,C25 H20 O8 S1,5.4e-05,8,1.259,-C1 -H2 O1,1
C25 H20 O7 S1,8.3e-05,7,0.982,C25 H20 O8 S1,5.4e-05,8,1.259,O1,0
C25 H20 O6 S1,9.55e-05,7,1.096,C25 H20 O8 S1,5.4e-05,8,1.259,O2,0
C25 H18 O7 S1,9.77e-05,7,0.993,C25 H20 O8 S1,5.4e-05,8,1.259,H2 O1,0
C26 H20 O9,4.91e-05,7,0.741,C25 H20 O9,8.03e-05,8,0.949,-C1,0
C25 H22 O10,0.000150395,7,0.94,C25 H20 O9,8.03e-05,8,0.949,-H2 -O1,0
C27 H24 O10,6.55e-05,7,1.111,C25 H20 O9,8.03e-05,8,0.949,-C2 -H4 -O1,0
C26 H20 O10,6.25e-05,7,1.058,C25 H20 O9,8.03e-05,8,0.949,-C1 -O1,0
C27 H22 O9,4.13e-05,7,0.724,C25 H20 O9,8.03e-05,8,0.949,-C2 -H2,0
C26 H20 O11,8.77e-05,7,1.122,C25 H20 O9,8.03e-05,8,0.949,-C1 -O2,0
C26 H22 O9,6.6e-05,7,0.858,C25 H20 O9,8.03e-05,8,0.949,-C1 -H2,0
C25 H22 O9,0.000100932,7,1.026,C25 H20 O9,8.03e-05,8,0.949,-H2,0
C25 H22 O8,5.37e-05,7,1.08,C25 H20 O9,8.03e-05,8,0.949,-H2 O1,0
C25 H20 O8,5.1e-05,7,0.873,C25 H20 O9,8.03e-05,8,0.949,O1,0
C25 H24 O7,3.93e-05,7,1.102,C25 H20 O9,8.03e-05,8,0.949,-H4 O2,0
C26 H22 O8,4.4e-05,7,0.884,C25 H20 O9,8.03e-05,8,0.949,-C1 -H2 O1,0
C27 H22 O9 S1,3.03e-05,7,0.855,C25 H20 O9 S1,3.26e-05,8,0.0,-C2 -H2,0
C26 H20 O9 S1,2.78e-05,7,1.158,C25 H20 O9 S1,3.26e-05,8,0.0,-C1,0
C25 H20 O7 S1,8.3e-05,7,0.982,C25 H20 O9 S1,3.26e-05,8,0.0,O2,0
C25 H22 O8 S1,3.43e-05,7,0.825,C25 H20 O9 S1,3.26e-05,8,0.0,-H2 O1,0
C26 H22 O8 S1,4.56e-05,7,0.785,C25 H20 O9 S1,3.26e-05,8,0.0,-C1 -H2 O1,0
C25 H18 O8 S1,5.82e-05,7,1.186,C25 H20 O9 S1,3.26e-05,8,0.0,H2 O1,0
C25 H20 O8 S1,4.29e-05,7,1.259,C25 H20 O9 S1,3.26e-05,8,0.0,O1,0
C25 H24 O11,0.000198412,7,1.045,C25 H22 O10,0.000141392,8,0.94,-H2 -O1,0
C25 H24 O10,0.000181243,7,0.94,C25 H22 O10,0.000141392,8,0.94,-H2,0
C26 H22 O11,0.000134222,7,0.788,C25 H22 O10,0.000141392,8,0.94,-C1 -O1,0
C29 H26 O11,4.18e-05,7,1.201,C25 H22 O10,0.000141392,8,0.94,-C4 -H4 -O1,0
C27 H26 O11,0.000111221,7,0.92,C25 H22 O10,0.000141392,8,0.94,-C2 -H4 -O1,0
C27 H24 O10,6.55e-05,7,1.111,C25 H22 O10,0.000141392,8,0.94,-C2 -H2,0
C26 H22 O12,0.00012043,7,0.979,C25 H22 O10,0.000141392,8,0.94,-C1 -O2,0
C26 H24 O10,0.000119225,7,0.778,C25 H22 O10,0.000141392,8,0.94,-C1 -H2,0
C26 H22 O10,8.23e-05,7,1.074,C25 H22 O10,0.000141392,8,0.94,-C1,0
C26 H24 O9,7.51e-05,7,0.891,C25 H22 O10,0.000141392,8,0.94,-C1 -H2 O1,0
C25 H22 O8,5.37e-05,7,1.08,C25 H22 O10,0.000141392,8,0.94,O2,0
C25 H26 O8,9.45e-05,7,1.033,C25 H22 O10,0.000141392,8,0.94,-H4 O2,0
C25 H24 O9,0.000143614,7,1.006,C25 H22 O10,0.000141392,8,0.94,-H2 O1,0
C25 H22 O9,0.000100932,7,1.026,C25 H22 O10,0.000141392,8,0.94,O1,0
C25 H20 O9,8.46e-05,7,0.949,C25 H22 O10,0.000141392,8,0.94,H2 O1,0
C29 H26 O12,6.27e-05,7,1.019,C25 H22 O11,0.000163448,8,0.94,-C4 -H4 -O1,0
C25 H24 O11,0.000198412,7,1.045,C25 H22 O11,0.000163448,8,0.94,-H2,0
C26 H24 O11,0.000154983,7,0.979,C25 H22 O11,0.000163448,8,0.94,-C1 -H2,0
C27 H24 O11,9.21e-05,7,1.034,C25 H22 O11,0.000163448,8,0.94,-C2 -H2,0
C25 H24 O12,0.000229101,7,0.862,C25 H22 O11,0.000163448,8,0.94,-H2 -O1,0
C26 H22 O11,0.000134222,7,0.788,C25 H22 O11,0.000163448,8,0.94,-C1,0
C26 H22 O13,0.000121223,7,0.854,C25 H22 O11,0.000163448,8,0.94,-C1 -O2,0
C27 H26 O12,0.000149997,7,0.887,C25 H22 O11,0.000163448,8,0.94,-C2 -H4 -O1,0
C26 H22 O12,0.00012043,7,0.979,C25 H22 O11,0.000163448,8,0.94,-C1 -O1,0
C25 H26 O9,0.000147623,7,1.021,C25 H22 O11,0.000163448,8,0.94,-H4 O2,0
C25 H20 O10,0.000103825,7,1.061,C25 H22 O11,0.000163448,8,0.94,H2 O1,0
C25 H22 O9,0.000100932,7,1.026,C25 H22 O11,0.000163448,8,0.94,O2,0
C26 H24 O10,0.000119225,7,0.778,C25 H22 O11,0.000163448,8,0.94,-C1 -H2 O1,0
C25 H24 O10,0.000181243,7,0.94,C25 H22 O11,0.000163448,8,0.94,-H2 O1,0
C25 H22 O10,0.000150395,7,0.94,C25 H22 O11,0.000163448,8,0.94,O1,0
C25 H23 N1 O10,3e-05,7,0.95,C25 H22 O11,0.000163448,8,0.94,-H1 O1 -N1,0
C25 H24 O13,0.000168897,7,0.904,C25 H22 O12,0.000162007,8,0.867,-H2 -O1,0
C29 H26 O13,6.68e-05,7,1.141,C25 H22 O12,0.000162007,8,0.867,-C4 -H4 -O1,0
C25 H24 O12,0.000229101,7,0.862,C25 H22 O12,0.000162007,8,0.867,-H2,0
C26 H22 O14,8.45e-05,7,0.942,C25 H22 O12,0.000162007,8,0.867,-C1 -O2,0
C26 H22 O13,0.000121223,7,0.854,C25 H22 O12,0.000162007,8,0.867,-C1 -O1,0
C26 H22 O12,0.00012043,7,0.979,C25 H22 O12,0.000162007,8,0.867,-C1,0
C27 H24 O12,0.000104952,7,1.093,C25 H22 O12,0.000162007,8,0.867,-C2 -H2,0
C26 H24 O12,0.000163841,7,0.861,C25 H22 O12,0.000162007,8,0.867,-C1 -H2,0
C27 H26 O13,0.000138169,7,0.938,C25 H22 O12,0.000162007,8,0.867,-C2 -H4 -O1,0
C25 H20 O11,0.00012917,7,0.913,C25 H22 O12,0.000162007,8,0.867,H2 O1,0
C25 H22 O11,0.000173966,7,0.94,C25 H22 O12,0.000162007,8,0.867,O1,0
C25 H22 O10,0.000150395,7,0.94,C25 H22 O12,0.000162007,8,0.867,O2,0
C25 H24 O11,0.000198412,7,1.045,C25 H22 O12,0.000162007,8,0.867,-H2 O1,0
C25 H23 N1 O11,2.89e-05,7,0.792,C25 H22 O12,0.000162007,8,0.867,-H1 O1 -N1,0
C26 H24 O11,0.000154983,7,0.979,C25 H22 O12,0.000162007,8,0.867,-C1 -H2 O1,0
C25 H26 O10,0.00016849,7,0.965,C25 H22 O12,0.000162007,8,0.867,-H4 O2,0
C25 H24 O14,0.000111171,7,1.077,C25 H22 O13,0.000134886,8,0.889,-H2 -O1,0
C29 H26 O14,6.87e-05,7,0.808,C25 H22 O13,0.000134886,8,0.889,-C4 -H4 -O1,0
C26 H22 O13,0.000121223,7,0.854,C25 H22 O13,0.000134886,8,0.889,-C1,0
C26 H22 O14,8.45e-05,7,0.942,C25 H22 O13,0.000134886,8,0.889,-C1 -O1,0
C27 H26 O14,0.000109534,7,0.921,C25 H22 O13,0.000134886,8,0.889,-C2 -H4 -O1,0
C27 H24 O13,0.000117135,7,0.846,C25 H22 O13,0.000134886,8,0.889,-C2 -H2,0
C26 H22 O15,6.25e-05,7,0.742,C25 H22 O13,0.000134886,8,0.889,-C1 -O2,0
C26 H24 O13,0.000146493,7,0.996,C25 H22 O13,0.000134886,8,0.889,-C1 -H2,0
C25 H24 O13,0.000168897,7,0.904,C25 H22 O13,0.000134886,8,0.889,-H2,0
C26 H24 O12,0.000163841,7,0.861,C25 H22 O13,0.000134886,8,0.889,-C1 -H2 O1,0
C25 H22 O11,0.000173966,7,0.94,C25 H22 O13,0.000134886,8,0.889,O2,0
C25 H22 O12,0.00018684,7,0.867,C25 H22 O13,0.000134886,8,0.889,O1,0
C25 H24 O12,0.000229101,7,0.862,C25 H22 O13,0.000134886,8,0.889,-H2 O1,0
C25 H20 O12,0.000123492,7,0.945,C25 H22 O13,0.000134886,8,0.889,H2 O1,0
C25 H26 O11,0.000248547,7,0.945,C25 H22 O13,0.000134886,8,0.889,-H4 O2,0
C26 H22 O16,3.21e-05,7,0.0,C25 H22 O14,9.7e-05,8,0.878,-C1 -O2,0
C26 H22 O15,6.25e-05,7,0.742,C25 H22 O14,9.7e-05,8,0.878,-C1 -O1,0
C27 H26 O15,7.92e-05,7,0.768,C25 H22 O14,9.7e-05,8,0.878,-C2 -H4 -O1,0
C25 H24 O14,0.000111171,7,1.077,C25 H22 O14,9.7e-05,8,0.878,-H2,0
C29 H26 O15,5.22e-05,7,0.68,C25 H22 O14,9.7e-05,8,0.878,-C4 -H4 -O1,0
C25 H24 O15,7.76e-05,7,0.822,C25 H22 O14,9.7e-05,8,0.878,-H2 -O1,0
C26 H24 O14,0.000121175,7,0.815,C25 H22 O14,9.7e-05,8,0.878,-C1 -H2,0
C27 H24 O14,0.000103692,7,0.793,C25 H22 O14,9.7e-05,8,0.878,-C2 -H2,0
C26 H22 O14,8.45e-05,7,0.942,C25 H22 O14,9.7e-05,8,0.878,-C1,0
C25 H22 O12,0.00018684,7,0.867,C25 H22 O14,9.7e-05,8,0.878,O2,0
C26 H24 O13,0.000146493,7,0.996,C25 H22 O14,9.7e-05,8,0.878,-C1 -H2 O1,0
C25 H22 O13,0.000151775,7,0.889,C25 H22 O14,9.7e-05,8,0.878,O1,0
C25 H24 O13,0.000168897,7,0.904,C25 H22 O14,9.7e-05,8,0.878,-H2 O1,0
C25 H20 O13,0.000107788,7,0.902,C25 H22 O14,9.7e-05,8,0.878,H2 O1,0
C25 H26 O12,0.000231216,7,0.943,C25 H22 O14,9.7e-05,8,0.878,-H4 O2,0
C26 H22 O16,3.21e-05,7,0.0,C25 H22 O15,5.63e-05,8,0.872,-C1 -O1,0
C29 H26 O16,3.62e-05,7,1.119,C25 H22 O15,5.63e-05,8,0.872,-C4 -H4 -O1,0
C27 H26 O16,4.64e-05,7,0.703,C25 H22 O15,5.63e-05,8,0.872,-C2 -H4 -O1,0
C25 H24 O16,2.82e-05,7,1.078,C25 H22 O15,5.63e-05,8,0.872,-H2 -O1,0
C27 H24 O15,5.45e-05,7,0.906,C25 H22 O15,5.63e-05,8,0.872,-C2 -H2,0
C25 H24 O15,7.76e-05,7,0.822,C25 H22 O15,5.63e-05,8,0.872,-H2,0
C26 H24 O15,6.48e-05,7,0.785,C25 H22 O15,5.63e-05,8,0.872,-C1 -H2,0
C26 H22 O15,6.25e-05,7,0.742,C25 H22 O15,5.63e-05,8,0.872,-C1,0
C25 H26 O13,0.000184822,7,0.908,C25 H22 O15,5.63e-05,8,0.872,-H4 O2,0
C25 H24 O14,0.000111171,7,1.077,C25 H22 O15,5.63e-05,8,0.872,-H2 O1,0
C25 H20 O14,6.71e-05,7,1.013,C25 H22 O15,5.63e-05,8,0.872,H2 O1,0
C25 H22 O13,0.000151775,7,0.889,C25 H22 O15,5.63e-05,8,0.872,O2,0
C26 H24 O14,0.000121175,7,0.815,C25 H22 O15,5.63e-05,8,0.872,-C1 -H2 O1,0
C25 H22 O14,0.000110439,7,0.878,C25 H22 O15,5.63e-05,8,0.872,O1,0
C29 H26 O17,3.27e-05,7,0.0,C25 H22 O16,3.1e-05,8,0.793,-C4 -H4 -O1,0
C26 H24 O16,4.95e-05,7,0.0,C25 H22 O16,3.1e-05,8,0.793,-C1 -H2,0
C27 H24 O16,3.59e-05,7,1.031,C25 H22 O16,3.1e-05,8,0.793,-C2 -H2,0
C26 H22 O16,3.21e-05,7,0.0,C25 H22 O16,3.1e-05,8,0.793,-C1,0
C25 H24 O17,2.8e-05,7,0.0,C25 H22 O16,3.1e-05,8,0.793,-H2 -O1,0
C27 H26 O17,2.98e-05,7,0.792,C25 H22 O16,3.1e-05,8,0.793,-C2 -H4 -O1,0
C25 H24 O16,2.82e-05,7,1.078,C25 H22 O16,3.1e-05,8,0.793,-H2,0
C25 H22 O15,6.46e-05,7,0.872,C25 H22 O16,3.1e-05,8,0.793,O1,0
C25 H22 O14,0.000110439,7,0.878,C25 H22 O16,3.1e-05,8,0.793,O2,0
C25 H20 O15,4.74e-05,7,0.945,C25 H22 O16,3.1e-05,8,0.793,H2 O1,0
C26 H24 O15,6.48e-05,7,0.785,C25 H22 O16,3.1e-05,8,0.793,-C1 -H2 O1,0
C25 H26 O14,0.000135751,7,0.816,C25 H22 O16,3.1e-05,8,0.793,-H4 O2,0
C25 H24 O15,7.76e-05,7,0.822,C25 H22 O16,3.1e-05,8,0.793,-H2 O1,0
C26 H22 O6 S1,9.18e-05,7,1.053,C25 H22 O5 S1,0.000120289,8,1.172,-C1 -O1,0
C26 H22 O7 S1,7.5e-05,7,0.747,C25 H22 O5 S1,0.000120289,8,1.172,-C1 -O2,1
C26 H24 O5 S1,0.000101371,7,0.766,C25 H22 O5 S1,0.000120289,8,1.172,-C1 -H2,1
C27 H26 O6 S1,5.48e-05,7,0.931,C25 H22 O5 S1,0.000120289,8,1.172,-C2 -H4 -O1,1
C25 H24 O4 S1,0.000112655,7,0.957,C25 H22 O5 S1,0.000120289,8,1.172,-H2 O1,1
C26 H22 O7 S1,7.5e-05,7,0.747,C25 H22 O6 S1,8.4e-05,8,0.0,-C1 -O1,0
C26 H22 O8 S1,4.56e-05,7,0.785,C25 H22 O6 S1,8.4e-05,8,0.0,-C1 -O2,0
C26 H22 O6 S1,9.18e-05,7,1.053,C25 H22 O6 S1,8.4e-05,8,0.0,-C1,0
C29 H26 O7 S1,4.83e-05,7,0.865,C25 H22 O6 S1,8.4e-05,8,0.0,-C4 -H4 -O1,0
C26 H24 O6 S1,7.87e-05,7,0.956,C25 H22 O6 S1,8.4e-05,8,0.0,-C1 -H2,0
C27 H24 O6 S1,5.95e-05,7,1.146,C25 H22 O6 S1,8.4e-05,8,0.0,-C2 -H2,0
C26 H24 O5 S1,0.000101371,7,0.766,C25 H22 O6 S1,8.4e-05,8,0.0,-C1 -H2 O1,0
C25 H22 O5 S1,0.000102604,7,1.172,C25 H22 O6 S1,8.4e-05,8,0.0,O1,0
C26 H22 O7 S1,7.5e-05,7,0.747,C25 H22 O7 S1,5.11e-05,8,0.966,-C1,0
C26 H22 O8 S1,4.56e-05,7,0.785,C25 H22 O7 S1,5.11e-05,8,0.966,-C1 -O1,0
C26 H24 O6 S1,7.87e-05,7,0.956,C25 H22 O7 S1,5.11e-05,8,0.966,-C1 -H2 O1,0
C25 H22 O5 S1,0.000102604,7,1.172,C25 H22 O7 S1,5.11e-05,8,0.966,O2,0
C25 H20 O6 S1,9.55e-05,7,1.096,C25 H22 O7 S1,5.11e-05,8,0.966,H2 O1,0
